Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:4MY7HmER9rXGPMV7nJldzZ,"Disco Drum","Disco Drum","Black Caviar",2016-06-24,176718,0,false,sjengelbretson2005,2025-10-10T16:55:32Z,"","Black Caviar Music",0.876,0.71,0,-7.341,1,0.105,0.00188,0.00981,0.0587,0.367,120.021,4
spotify:track:3tYxhPqkioZEV5el3DJxLQ,"Youngest Daughter","Jar","Superheaven",2013-04-05,249514,76,false,sjengelbretson2005,2025-10-10T16:55:32Z,"shoegaze,post-grunge","Run For Cover Records",0.492,0.762,8,-6.813,1,0.0388,0.000551,0.125,0.366,0.413,129.682,4
spotify:track:051vlGJEzNFMLOvLHXmsis,"Waitin","Take Me Apart","Kelela",2017-10-06,195352,45,false,sjengelbretson2005,2025-10-10T16:55:32Z,"alternative r&b","Warp Records",0.671,0.504,9,-9.942,1,0.042,0.0475,0.00000102,0.0855,0.154,121.958,4
spotify:track:5prJhK47mSlkfGCunoSlR8,"Fluoro Neuro Sponge","Twisted","Hallucinogen",1996-10-01,401066,16,false,sjengelbretson2005,2025-10-10T16:55:32Z,"psytrance,trance","Twisted Records Ltd",0.553,0.861,9,-9.096,1,0.0464,0.000968,0.00173,0.395,0.113,143.504,4
spotify:track:2caDMtjF01GlxCU7yHUdhu,"Spring","Foxbase Alpha","Saint Etienne",1992-01-10,223933,60,false,sjengelbretson2005,2025-10-10T16:55:32Z,"britpop,madchester,alternative dance","WM Japan",0.593,0.534,5,-14.07,0,0.0405,0.000754,0.00174,0.123,0.507,97.929,4
spotify:track:3rW0ATGLT6kOUtfsIKygyI,"Kiss Them For Me","Superstition (Expanded Edition)","Siouxsie and the Banshees",1991-06-10,277146,52,false,sjengelbretson2005,2025-10-10T16:55:32Z,"gothic rock,post-punk,deathrock,darkwave,new wave,cold wave","UMC (Universal Music Catalogue)",0.6,0.949,7,-5.473,0,0.0556,0.187,0.00539,0.105,0.752,99.387,4
spotify:track:47AVZ6U30HmixCjSfFQFda,"GIIRLSWORLD","GIIRLSWORLD","MCR-T;Six Sex;horsegiirL",2025-09-11,164228,50,true,sjengelbretson2005,2025-10-10T16:55:32Z,"miami bass,gabber,neoperreo","Live From Earth",0.77,0.84,1,-5.691,1,0.0534,0.0181,0.101,0.12,0.406,155.014,4
spotify:track:2ZKkGDjImEoTafrLyZHjlp,"Blankenship","Deceiver","DIIV",2019-10-04,236746,45,false,sjengelbretson2005,2025-10-10T16:55:32Z,"shoegaze,dream pop","Captured Tracks",0.369,0.872,2,-5.682,0,0.0371,0.00445,0.89,0.0741,0.343,163.018,4
spotify:track:1DXD0wVXXHwUYo9AXbcMMI,"Pitch the Baby","Heaven or Las Vegas","Cocteau Twins",1990-09-17,194080,63,false,sjengelbretson2005,2025-10-10T16:55:32Z,"dream pop,shoegaze,gothic rock","4AD",0.478,0.821,7,-6.729,0,0.0407,0.438,0.324,0.559,0.975,178.131,4
spotify:track:1GVzqL6Ilvduq1ERnhLMxZ,"Cranekiss","Cranekiss","Tamaryn",2015-08-28,230408,62,false,sjengelbretson2005,2025-10-10T16:55:32Z,"shoegaze,dream pop","Major Arcana",0.435,0.853,7,-4.203,1,0.0336,0.35,0.0279,0.15,0.479,95.027,4
spotify:track:7FoVZCTSLY9gQ2vqIURPcg,"Dozen","Eyedazzler","Alison's Halo",1998-06-29,312537,57,false,sjengelbretson2005,2025-10-10T16:55:32Z,"shoegaze,dream pop,slowcore","Nettwerk Music Group",0.346,0.653,9,-9.257,0,0.0347,0.116,0.19,0.163,0.309,92.673,4
spotify:track:5TiZoU0apANzIKH4Hjzw6A,"YAP","YAP","Justine Skye",2025-10-03,206612,45,false,sjengelbretson2005,2025-10-10T16:55:32Z,"","Warner Records",0.788,0.672,7,-7.634,1,0.0606,0.00345,0.000291,0.0899,0.399,123.978,4
