Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:0w3A7y2EJ8awXWMUtftue5,"What It Is","Three Dimensions Deep","Amber Mark",2022-01-28,325105,61,false,sjengelbretson2005,2023-04-03T13:40:34Z,"alternative r&b,indie soul","EMI",0.7,0.55,11,-5.871,1,0.104,0.16,0.000119,0.0644,0.854,72.997,4
spotify:track:6LnYWfQ1amSf2j2ZtzigYi,"ChevyS10","Natural Brown Prom Queen","Sudan Archives",2022-09-09,370320,30,false,sjengelbretson2005,2023-04-03T15:53:47Z,"alternative r&b,indie soul","Stones Throw Records",0.683,0.605,11,-7.179,0,0.0404,0.0553,0.000112,0.117,0.31,120.022,4
spotify:track:33Z6FvhXVw8HJ8ulGQ6Kj2,"Running Away","Running Away","Thee Sacred Souls",2023-03-21,195086,0,false,sjengelbretson2005,2023-04-03T16:03:27Z,"retro soul","Penrose / Daptone Records",0.546,0.646,2,-6.735,1,0.0394,0.309,0.000207,0.274,0.792,139.08,4
spotify:track:6osru1Fx1n50mRD8QWI9m1,"TODAY","TODAY","Q",2022-11-04,241666,42,false,sjengelbretson2005,2023-04-03T16:10:56Z,"alternative r&b","Columbia",0.494,0.406,0,-8.472,0,0.0559,0.848,0.00000563,0.0765,0.0853,159.957,4
spotify:track:7dbVKWTPThe8RuM3QWsbzP,"Portals","An Orange Colored Day","Arima Ederra",2022-10-07,165640,0,false,sjengelbretson2005,2023-04-03T16:22:10Z,"alternative r&b","Arima's Lab",0.453,0.104,9,-14.047,1,0.0409,0.991,0.00355,0.131,0.454,78.147,4
spotify:track:1Q6n0mQqqOCXsUGGKxQmrV,"Adonis - Feat. KIRBY","Lotus Glow","Adi Oasis;KIRBY",2023-03-03,219146,42,true,sjengelbretson2005,2023-04-03T16:22:48Z,"indie soul,retro soul,neo soul,alternative r&b","Unity Records",0.491,0.725,6,-4.915,0,0.11,0.0491,0.0000191,0.176,0.761,168.144,4
spotify:track:4wMdqBMvVKpNPpRFiBRiXO,"11:30","Chrome Bull","Duckwrth",2022-10-21,181016,45,true,sjengelbretson2005,2023-04-03T16:49:38Z,"","SuperGood/The Blind Youth",0.769,0.613,9,-8.757,0,0.111,0.448,0.0000879,0.109,0.475,118.016,4
spotify:track:54rhHYSxuujwvIfcBqOzf6,"Onion","3rr0r","Rowena Fysx",2021-07-02,138482,30,false,sjengelbretson2005,2023-04-04T14:26:52Z,"alternative r&b","Art of Attitude",0.55,0.203,11,-16.933,0,0.0464,0.974,0.018,0.103,0.209,78.596,3
spotify:track:3nE7KhZq3bz31I7g7hvt1v,"Power","Power","Annahstasia",2022-07-27,168175,22,false,sjengelbretson2005,2023-04-04T15:55:26Z,"","Sacred Bull Records",0.366,0.263,11,-12.47,1,0.0337,0.904,0.00000105,0.127,0.11,137.311,3
spotify:track:0PBfcu5ehGtLsECI40GWEg,"So Bad","So Bad","St. Panther",2022-08-17,213381,0,false,sjengelbretson2005,2023-04-04T15:56:04Z,"alternative r&b","Nice Life Recording Company and How So Records",0.582,0.409,0,-10.421,0,0.104,0.503,0.00129,0.112,0.264,116.999,4
spotify:track:3p3tezl8FJHkm68tczR0yP,"SUGAR DIVE","SUGAR DIVE","Wesley Joseph;DEAN",2023-02-14,194109,3,false,sjengelbretson2005,2023-04-04T15:58:00Z,"k-rap,k-pop","Secretly Canadian",0.711,0.624,11,-8.626,0,0.0775,0.317,0.0177,0.11,0.325,113.033,4
spotify:track:4SJRgLsuBKTEBEl9n6JsNu,"Ungodly Hour","Ungodly Hour","Chloe x Halle",2020-06-03,255893,54,false,sjengelbretson2005,2023-04-04T16:46:28Z,"r&b","Parkwood Entertainment/Columbia",0.704,0.68,2,-6.498,1,0.315,0.146,0.0000125,0.0692,0.168,105.031,4
spotify:track:7p7W0YoL3zqHe7Mlx5MksY,"The Mercury Girl","Living With Victoria Grey","The Cleaners From Venus",1986,262640,46,false,sjengelbretson2005,2023-04-06T12:49:09Z,"jangle pop","Mr Mule",0.577,0.758,1,-9.053,0,0.0566,0.173,0.00001,0.68,0.584,112.793,4
spotify:track:0q30xNhCFgTlSnxh88g1Gx,"Funnel of Love","Take a Vacation! (Deluxe Edition)","The Young Veins",2010,161436,0,false,sjengelbretson2005,2023-04-06T13:43:40Z,"","Dangerous Blues",0.641,0.765,4,-10.186,1,0.0303,0.111,0.00000775,0.108,0.963,129.153,4
spotify:track:0b83L1ToHRiwlpmUAjiCHc,"Valentina","NEVER ENOUGH","Daniel Caesar",2023-04-07,154531,72,false,sjengelbretson2005,2023-04-07T21:53:14Z,"","Republic Records",0.754,0.311,0,-5.385,0,0.0388,0.622,0.336,0.116,0.37,92.01,4
spotify:track:4deAN7JXhdHHifxOp0TTjU,"Do You Like Me?","NEVER ENOUGH","Daniel Caesar",2023-04-07,227520,70,true,sjengelbretson2005,2023-04-07T22:01:12Z,"","Republic Records",0.718,0.398,11,-6.774,1,0.0396,0.498,0.0352,0.129,0.373,76.976,4
spotify:track:0Y4LVCIZVLEkho5g2SfgfX,"Man Down","Man Down","Julián Dysart",2023-03-15,144682,0,true,sjengelbretson2005,2023-04-10T04:45:32Z,"","JuJu Records",0.396,0.256,6,-12.598,1,0.147,0.879,0.023,0.0967,0.184,171.129,3
spotify:track:6oNlhbPtDLVMcSKzloa3WO,"Most Men - A COLORS SHOW","Most Men - A COLORS SHOW","Amber Mark",2022-01-06,253375,38,true,sjengelbretson2005,2023-04-10T04:55:32Z,"alternative r&b,indie soul","EMI",0.425,0.393,1,-7.241,1,0.173,0.658,0.0000038,0.108,0.199,89.992,4
spotify:track:0DOiFrVWt9hfhF1JWgzKiN,"Beg For The Torture","Beg For The Torture","Destroy Boys",2023-04-06,85476,37,false,sjengelbretson2005,2023-04-10T14:51:39Z,"riot grrrl,queercore","Hopeless Records",0.418,0.993,5,-2.93,1,0.303,0.0000593,0.0159,0.399,0.22,92.016,4
spotify:track:3CblJq8QQQ0bb7vwJu8c3v,"4EVA (feat. Pharrell Williams)","4EVA (feat. Pharrell Williams)","KAYTRAMINÉ;Aminé;KAYTRANADA;Pharrell Williams",2023-04-07,190373,48,true,sjengelbretson2005,2023-04-10T14:52:42Z,"","CLBN LLC & Kaytranada Music & Publishing, Inc. under exclusive license to Venice Music",0.83,0.695,6,-9.445,0,0.0716,0.0248,0.0755,0.0573,0.536,112.046,4
spotify:track:7zBgZ7dhwTHx0WvttNExT2,"LIGHTS PLEASE (feat. Pusha T & CHASE B)","LIGHTS PLEASE (feat. Pusha T & CHASE B)","Khi Infinite;Pusha T;CHASE B",2023-04-05,171750,0,true,sjengelbretson2005,2023-04-10T14:53:45Z,"","Artist Partner Group, Inc.",0.714,0.52,5,-6.916,0,0.0603,0.016,0,0.183,0.137,160.004,4
spotify:track:1q3IPJtWFRfUNaRGEGGVQa,"Endless Sky (feat. greek)","in visions","Alé Araya;greek",2023-03-24,174769,15,false,sjengelbretson2005,2023-04-10T18:30:43Z,"","Rostrum Records",0.215,0.564,9,-8.535,1,0.0748,0.334,0.0000703,0.114,0.163,76.782,4
spotify:track:1yGzzCuLd5vH5gSb1Ii6jU,"STEREO DRIVER","STEREO DRIVER","Q",2022-09-23,231533,36,false,sjengelbretson2005,2023-04-10T18:34:58Z,"alternative r&b","Columbia",0.706,0.676,7,-5.668,1,0.0368,0.0258,0.000154,0.0919,0.633,98.003,4
spotify:track:5mlirWXPq6KoroAUgy6Wdq,"Luvaroq","Circmvnt","Elujay;serpentwithfeet",2022-01-21,220781,0,true,sjengelbretson2005,2023-04-10T18:40:10Z,"alternative r&b,indie r&b","OneTime!",0.68,0.686,1,-6.089,1,0.0285,0.04,0.0975,0.0455,0.79,142.007,4
spotify:track:2IkJZzXP6fg0A7WOpp1xAE,"So Be It (with Summer Walker) - Remix","The Hurtbook (Homegirl Pack)","Alex Vaughn;Summer Walker",2023-03-17,193781,30,true,sjengelbretson2005,2023-04-10T18:42:22Z,"r&b","LVRN Records",0.612,0.636,3,-5.328,0,0.0899,0.144,0,0.126,0.221,131.922,4
spotify:track:73RbfOTJIjHzi2pcVHjeHM,"What It Is (Solo Version)","What It Is (Versions)","Doechii",2023-03-17,189824,74,true,sjengelbretson2005,2023-04-10T18:45:39Z,"","Top Dawg Entertainment/Capitol Records",0.74,0.758,1,-5.851,0,0.0921,0.061,0.00000144,0.0967,0.757,171.925,4
spotify:track:4PEGwWH4tL6H7dGl4uVSPg,"Like a Tattoo","Love Deluxe","Sade",1992-10-26,218000,82,false,sjengelbretson2005,2023-04-11T14:00:54Z,"","Epic",0.557,0.16,5,-16.302,0,0.0315,0.922,0.000756,0.0996,0.133,136.01,4
spotify:track:2rZQC2Hwy4sClylYHg2MXI,"I'm Baby (ft. Jvck James)","3000°","Ambré;JVCK JAMES",2022-06-17,202755,46,true,sjengelbretson2005,2023-04-15T06:53:55Z,"alternative r&b,uk r&b","Roc Nation Records, LLC",0.521,0.565,11,-9.596,0,0.0681,0.136,0.00000165,0.134,0.261,114.562,4
spotify:track:2IlT65thKQQw248mhk2PjQ,"JACKIE BROWN","WASTELAND","Brent Faiyaz",2022-07-08,169013,70,true,sjengelbretson2005,2023-04-15T06:56:24Z,"r&b","Lost Kids LLC., Marketed by Venice / Stem",0.726,0.353,10,-10.273,1,0.105,0.65,0.002,0.224,0.503,137.66,4
spotify:track:1TMWcbxL5YF8rKsFHv5hAP,"Rules","Hot Pink","Doja Cat",2019-11-07,187048,71,true,sjengelbretson2005,2023-04-18T04:06:36Z,"","Kemosabe Records/RCA Records",0.651,0.724,7,-5.457,1,0.166,0.172,0,0.13,0.686,144.146,4
spotify:track:7mRYc7MBzPiQpW1wlVdz4w,"Do 2 Me","Do 2 Me","Grimm Lynn;Flwr Chyld",2021-10-22,200000,27,true,sjengelbretson2005,2023-04-18T14:00:36Z,"neo soul,alternative r&b,indie r&b","Grimm Lynn",0.532,0.499,10,-6.745,0,0.164,0.00154,0.245,0.154,0.806,101.719,4
spotify:track:05CCHHEicXhqrtk3VO5SyG,"i go we go","Bottles, Coughs, and Red Pandas","2oo7;Shai Nowell;DivineDevine",2022-10-05,207058,39,false,sjengelbretson2005,2023-04-18T15:54:22Z,"","DOTWAV Records",0.592,0.875,11,-6.529,0,0.0391,0.000108,0.0000105,0.231,0.685,76.495,4
