Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:6TclVCUxDQm9s3Bey6Ao8H,"Almost","A Hangover You Don't Deserve","Bowling For Soup",2004,206160,57,true,sjengelbretson2005,2021-01-08T15:00:48Z,"pop punk,punk","Jive",0.546,0.882,11,-4.019,1,0.0394,0.000784,0,0.186,0.64,139.966,4
spotify:track:5Q4HFWgzdVXzTN0bf95s3U,"Stay","Stay","Buddha Trixie",2019-11-16,239682,41,false,sjengelbretson2005,2021-01-08T16:53:46Z,"","Buddha Trixie",0.568,0.774,8,-8.635,1,0.0333,0.000537,0.0000597,0.104,0.57,94.476,4
spotify:track:4CoSCPlKNrWli7E5kFtbcl,"Little Lies - 2017 Remaster","Tango In the Night (Deluxe Edition)","Fleetwood Mac",1987-04-13,221053,80,false,sjengelbretson2005,2021-01-19T01:17:59Z,"classic rock,yacht rock,soft rock","Rhino/Warner Records",0.64,0.649,2,-10.345,1,0.0264,0.216,0.000083,0.0551,0.865,124.825,4
spotify:track:2u2dQVsN7tlv5yUih9HnAI,"Puppy Princess","Hot Freaks","Hot Freaks",2013-06-14,255733,0,false,sjengelbretson2005,2021-01-19T05:03:07Z,"","Hot Freaks",0.643,0.702,1,-4.342,1,0.0552,0.162,0,0.289,0.693,121.975,4
spotify:track:2qrUT4WXq4ONpuys0zGamm,"Natalie Portman 2002","Natalie Portman 2002","Jason is",2020-01-02,120036,32,false,sjengelbretson2005,2021-01-19T05:03:11Z,"","Co-Coast Records",0.539,0.842,6,-5.969,0,0.0697,0.00276,0.00000413,0.197,0.422,117.558,4
spotify:track:08KTQSs3ickNki7FFTb6fY,"The Cult of Dionysus","Cosmicandy","The Orion Experience;ORION;Linda XO",2006-01-01,187385,63,false,sjengelbretson2005,2021-01-19T05:03:20Z,"","Sweet! Records",0.661,0.836,1,-4.079,0,0.0297,0.00615,0,0.032,0.799,137.507,4
spotify:track:2x90QLkIofZxBusyh4umob,"Community Gardens","Community Gardens","The Scary Jokes;Louie Zong",2018-12-06,146330,0,false,sjengelbretson2005,2021-01-19T05:03:28Z,"","Flower Pop Collective",0.555,0.313,10,-9.353,1,0.0786,0.829,0.00118,0.206,0.646,189.853,4
spotify:track:0F3kMN9OPXr0b5metJq2M1,"Jubilee Line","Your City Gave Me Asthma","Wilbur Soot",2020-06-25,186309,51,true,sjengelbretson2005,2021-01-21T03:04:32Z,"","2076193 Records DK2",0.412,0.254,2,-14.713,1,0.0481,0.967,0.00408,0.105,0.217,149.899,4
spotify:track:0QUgSlWpeW7VCkLmrc58RU,"Saline Solution","Your City Gave Me Asthma","Wilbur Soot",2020-06-25,198112,51,true,sjengelbretson2005,2021-01-21T04:52:11Z,"","2076193 Records DK2",0.573,0.21,9,-18.13,0,0.0605,0.91,0.0537,0.102,0.19,107.479,3
spotify:track:5BNAzE37hmpyCx0hyrgDqJ,"Your Sister Was Right","Your City Gave Me Asthma","Wilbur Soot",2020-06-25,152072,52,true,sjengelbretson2005,2021-01-21T04:52:15Z,"","2076193 Records DK2",0.504,0.278,2,-16.502,1,0.0772,0.925,0.108,0.129,0.15,83.729,4
spotify:track:0tPAksKbZTl8VLslZErQnE,"Since I Saw Vienna","Your City Gave Me Asthma","Wilbur Soot",2020-06-25,147683,49,false,sjengelbretson2005,2021-01-21T04:52:19Z,"","2076193 Records DK2",0.617,0.135,1,-22.104,0,0.0555,0.956,0.000304,0.0951,0.169,88.461,3
spotify:track:7JDa53N0bUwBho5Xt0encA,"Losing Face","Your City Gave Me Asthma","Wilbur Soot",2020-06-25,240454,47,true,sjengelbretson2005,2021-01-21T04:52:23Z,"","2076193 Records DK2",0.38,0.486,3,-15.4,1,0.0374,0.622,0.589,0.111,0.606,166.115,4
spotify:track:3hhgjzEyu7gTU6cOmnEmGW,"I'm Sorry Boris","Your City Gave Me Asthma","Wilbur Soot",2020-06-25,230400,43,true,sjengelbretson2005,2021-01-21T04:52:33Z,"","2076193 Records DK2",0.392,0.0272,3,-29.772,1,0.105,0.596,0.701,0.228,0.431,205.413,4
spotify:track:05vOO3lOjpYGTj0W7W4RtU,"La Jolla","Your City Gave Me Asthma","Wilbur Soot",2020-06-25,243949,45,false,sjengelbretson2005,2021-01-21T04:52:37Z,"","2076193 Records DK2",0.55,0.132,0,-29.982,1,0.0544,0.948,0.722,0.282,0.107,120.989,4
spotify:track:2Q1s11otlyEtj80OgsqDFz,"Internet Ruined Me","Internet Ruined Me","Wilbur Soot",2020-05-25,255600,49,false,sjengelbretson2005,2021-01-21T04:53:51Z,"","Wilbur Soot",0.726,0.371,9,-14.008,1,0.0623,0.724,0.00299,0.132,0.568,160.24,4
spotify:track:4w6mE4fIfHsoBgqzYAlM1E,"Edge of the World","Edge of the World","Beetlebug",2020-02-20,285324,0,false,sjengelbretson2005,2021-01-21T12:53:43Z,"","beetlebug",0.326,0.455,3,-7.782,1,0.0394,0.868,0.00000415,0.372,0.45,151.983,3
spotify:track:7t19ubLwfZubJh2HpCUTrC,"Be Nice To Me","Rose","The Front Bottoms",2014-06-17,167306,0,false,sjengelbretson2005,2021-01-21T13:12:55Z,"midwest emo,folk punk,emo","Bar/None Records",0.338,0.819,3,-5.666,1,0.0736,0.0234,0,0.129,0.698,118.905,4
spotify:track:3Nx9Blgp19GGWLXCAenVtf,"Gb Eating Gb Whilst Listening to Gb","Tomorrow Is Nearly Yesterday and Everyday Is Stupid","Crywank",2015-09-25,258053,28,false,sjengelbretson2005,2021-01-21T13:15:24Z,"anti-folk,midwest emo,folk punk","Mutant League Records",0.426,0.501,6,-11.775,0,0.202,0.899,0.00000761,0.155,0.605,160.777,4
spotify:track:1FiJq1NoYMeQfoLl1x2zS6,"The Item Girl","The Item Girl","Kapil Seshasayee",2019-10-18,205250,0,false,sjengelbretson2005,2021-01-23T00:49:12Z,"","Loner Noise",0.552,0.439,7,-11.306,0,0.0322,0.484,0.000825,0.128,0.298,159.906,4
spotify:track:2zXNgp7nQI0ZC1mbDmFBsz,"Brobdingnag","James Choice & The Bad Decisions","James Choice & The Bad Decisions",2016-06-10,249840,0,false,sjengelbretson2005,2021-01-23T00:53:00Z,"","Kleio Records",0.562,0.335,9,-14.404,1,0.0304,0.751,0,0.112,0.352,174.043,3
spotify:track:5rgOJV0WBBlAWys9c6YWFx,"It's Loud It Is the Season's Call","Ghost Bag & Tine Fetz","Ghost Bag",2018-06-05,218570,0,false,sjengelbretson2005,2021-01-23T00:58:18Z,"slowcore","Don Giovanni Records",0.603,0.0781,2,-17.379,1,0.0738,0.945,0.0125,0.302,0.051,77.076,4
spotify:track:4KE4yvoJcCDtw0syURdfS3,"Half a Life","Split with Spoonboy & Colour Me Wednesday","Colour Me Wednesday",2014-08-12,179912,0,false,sjengelbretson2005,2021-01-23T00:59:55Z,"queercore,folk punk,indie punk,riot grrrl,anti-folk","LAUREN RECORDS",0.329,0.923,4,-4.743,1,0.0662,0.371,0.364,0.202,0.626,99.962,4
spotify:track:0YjWzZPw0JHwXeJCb2HG43,"Every Day She Kills Me","What You At","Personal Best",2019-06-14,201266,0,false,sjengelbretson2005,2021-01-23T01:09:09Z,"queercore,indie punk,riot grrrl","Sheer Luck Records",0.441,0.801,4,-7.452,1,0.0393,0.000468,0.0074,0.572,0.703,135.001,4
spotify:track:6x1gi9bAVrlDvgk2mRwWuk,"Silver Scream (The Futures Gonna Be on Film)","Dear Supreme Leader and Principle Object of Faith, This Would Be the Time to Answer the Prayers of the Lost and Doubtful","The Last Whole Earth Catalog",2015-03-13,230033,5,false,sjengelbretson2005,2021-01-23T01:18:53Z,"anti-folk","812887 Records DK",0.37,0.139,6,-15.58,1,0.037,0.894,0.419,0.0875,0.282,79.654,4
spotify:track:3Cx4yrFaX8CeHwBMReOWXI,"We Didn't Start the Fire","Storm Front","Billy Joel",1989-10-17,291100,77,false,sjengelbretson2005,2021-01-23T01:45:22Z,"soft rock","Columbia",0.712,0.967,7,-5.206,1,0.047,0.0771,0,0.356,0.895,145.024,4
spotify:track:0zHgtaaO1T7AQh4TA9AK1b,"Ramblings of a Lunatic","I Want to Feel Chaotic","Bears In Trees",2020-06-05,212013,44,false,sjengelbretson2005,2021-01-24T23:38:12Z,"","Counter Intuitive Records",0.701,0.376,4,-10.883,0,0.0447,0.799,0,0.126,0.673,111.922,4
