Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:0mL82sxCRjrs3br407IdJh,"Is There Someone Else?","Dawn FM","The Weeknd",2022-01-06,199111,81,false,sjengelbretson2005,2023-01-13T23:57:56Z,"","XO / Republic Records",0.702,0.586,9,-7.83,0,0.0313,0.0388,0.0000727,0.156,0.608,134.951,4
spotify:track:3I3gHDAA473dhVJPhRcKaO,"Handful of Nothing","Favorite Love Machine","Mind’s Eye",2020-06-26,203500,0,false,sjengelbretson2005,2023-01-14T00:00:59Z,"","Mind’s Eye under exclusive license to Amuseio AB",0.487,0.64,6,-6.313,0,0.0294,0.106,0.857,0.0966,0.408,172.013,4
spotify:track:5YixskhSGNwmqjUrG0DTEY,"Romanticist","Heaven To A Tortured Mind","Yves Tumor",2020-04-03,106102,0,false,sjengelbretson2005,2023-01-14T00:06:13Z,"","Warp Records",0.584,0.703,7,-7.236,0,0.0837,0.0211,0.00000164,0.535,0.65,94.01,4
spotify:track:1YrnDTqvcnUKxAIeXyaEmU,"How Soon Is Now? - 2011 Remaster","Hatful of Hollow","The Smiths",1984,408173,74,false,sjengelbretson2005,2023-01-15T11:14:07Z,"new wave,madchester,jangle pop","WM UK",0.398,0.93,11,-6.76,1,0.0615,0.000854,0.121,0.0874,0.725,190.818,4
spotify:track:6m6R6O2BOZDCNymhJ45spI,"Loner","Por Vida","Kali Uchis",2015-02-04,212000,40,false,sjengelbretson2005,2023-01-15T11:20:03Z,"","Kali Uchis LLC",0.722,0.675,1,-5.61,0,0.0776,0.873,0.118,0.305,0.506,120.012,4
spotify:track:5hHvFrMnwic82WwRLr4WY0,"Her","Traumazine","Megan Thee Stallion",2022-08-12,137107,65,true,sjengelbretson2005,2023-01-16T04:07:39Z,"","300 Entertainment",0.945,0.848,1,-4.76,1,0.326,0.374,0.0000331,0.101,0.819,119.918,4
spotify:track:16EMONl2vH3rt9f4ehTG8g,"212","Broke with Expensive Taste","Azealia Banks;Lazy Jay",2014-11-07,204956,5,true,sjengelbretson2005,2023-01-17T06:18:17Z,"ballroom vogue,hip house","Prospect Park",0.846,0.772,11,-5.735,0,0.259,0.0123,0.000106,0.0769,0.622,125.998,4
spotify:track:3LmlegS3av5opwiIMVDbgI,"Liquorice","1991 - EP","Azealia Banks",2012-05-28,196764,61,true,sjengelbretson2005,2023-01-17T06:25:00Z,"ballroom vogue,hip house","Azealia Banks",0.679,0.788,5,-9.361,0,0.0509,0.0000607,0.0000021,0.0783,0.319,126.998,4
spotify:track:3n3S5cH3IyaOswY2XSUGTS,"Venus","ARTPOP","Lady Gaga",2013-11-11,233720,63,true,sjengelbretson2005,2023-01-17T14:49:22Z,"art pop,pop","Interscope",0.811,0.895,5,-4.304,0,0.0608,0.0263,0,0.104,0.739,121.012,4
spotify:track:7bZsx7Zif6FIhrcZrh0LVm,"What You Waiting For?","Love. Angel. Music. Baby. (Deluxe Version)","Gwen Stefani",2004-11-12,221226,65,false,sjengelbretson2005,2023-01-17T22:38:09Z,"","Interscope",0.676,0.948,5,-2.557,1,0.0632,0.0501,0.00000891,0.384,0.728,136.027,4
spotify:track:6AfLmKXzhEZjwiVPs5jhdV,"Hella Good","Rock Steady (Expanded Edition)","No Doubt",2001-12-11,242586,71,false,sjengelbretson2005,2023-01-18T01:37:54Z,"","Interscope",0.772,0.665,8,-3.947,1,0.0349,0.0136,0.012,0.0905,0.838,115.138,4
spotify:track:0kS6GezxkbM5YXffQFnID6,"Sexxx Dreams","ARTPOP","Lady Gaga",2013-11-11,214640,56,true,sjengelbretson2005,2023-01-17T14:53:50Z,"art pop,pop","Interscope",0.674,0.715,8,-4.337,1,0.0493,0.0281,0,0.0895,0.382,113.944,4
