Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:4PAaJhFkM25JSSkFcqjyxC,"Picture Perfect","Picture Perfect","UMI",2020-02-09,187157,31,false,sjengelbretson2005,2023-02-28T19:35:26Z,"","Not specified",0.771,0.349,7,-9.918,0,0.0292,0.892,0.00307,0.105,0.527,98.021,3
spotify:track:77louqSyp5KhwleVBa0nPW,"Love Affair","Love Language","UMI",2019-10-30,190960,0,false,sjengelbretson2005,2023-02-28T19:41:19Z,"","Loud Robot",0.613,0.488,8,-7.372,1,0.0959,0.129,0.0000213,0.335,0.183,172.067,4
spotify:track:6TRjT37UyRUVrGg3gTlIqb,"All Mine","Red Moon In Venus","Kali Uchis",2023-03-03,209063,59,false,sjengelbretson2005,2023-03-03T15:04:30Z,"","Geffen Records",0.618,0.471,10,-8.863,0,0.0332,0.418,0.000113,0.145,0.502,94.313,4
spotify:track:4dKa5ZzlGqUy3Wo0yaXKNI,"Cupid","The Beginning: Cupid","FIFTY FIFTY",2023-02-24,174253,0,false,sjengelbretson2005,2023-03-03T19:23:40Z,"k-pop","ATTRAKT",0.77,0.661,2,-8.199,1,0.0336,0.652,0,0.383,0.943,120.053,4
spotify:track:2ZIHKdsXfOS3cZoGRD2vGL,"Show You The Way","Drunk","Thundercat;Michael McDonald;Kenny Loggins",2017-02-24,214554,55,false,sjengelbretson2005,2023-03-03T20:40:06Z,"yacht rock","Brainfeeder",0.698,0.514,0,-10.325,1,0.0663,0.148,0.0888,0.101,0.63,75.989,4
spotify:track:71EHOyEOhNx1SzTebRRyng,"Weak","It's About Time","SWV",1992-10-27,291906,68,false,sjengelbretson2005,2023-03-06T00:46:06Z,"new jack swing,r&b","RCA Records Label",0.693,0.533,2,-10.954,0,0.0402,0.107,0,0.0695,0.568,127.661,4
spotify:track:4DgWhRYvzf0zpo5nqyDW0Z,"On & On","New Beginning","SWV",1996-04-23,233800,32,false,sjengelbretson2005,2023-03-06T00:50:27Z,"new jack swing,r&b","RCA Records Label",0.757,0.666,9,-6.541,0,0.0628,0.0654,0.000865,0.862,0.748,96.079,4
spotify:track:0wzCQjc8JRa39ej1TFkAFt,"Endlessly","Red Moon In Venus","Kali Uchis",2023-03-03,155406,59,false,sjengelbretson2005,2023-03-07T18:46:41Z,"","Geffen Records",0.63,0.735,5,-5.454,1,0.062,0.0316,0.0000062,0.07,0.647,82.033,4
spotify:track:5sWTQGNxgaw5VaiFuMAowj,"Rites of Cruelty","Complete Control","Misery Index",2022-05-13,268173,14,false,sjengelbretson2005,2023-03-08T17:10:26Z,"death metal,grindcore,deathcore,metal","Century Media",0.299,0.965,1,-3.924,1,0.112,0.0000794,0.00000129,0.285,0.356,110.031,4
spotify:track:6s3x9zSwfzgi1IY9iDXjYh,"Gotsta Get Paid","Las Ruinas","Rico Nasty",2022-07-22,197147,43,true,sjengelbretson2005,2023-03-13T00:46:43Z,"","Sugar Trap",0.805,0.738,11,-2.324,1,0.15,0.00633,0,0.143,0.559,142.657,4
spotify:track:7N3c9CKUmRqrt3dDvGWBWG,"Gotta Get Up - Interlude","Isolation","Kali Uchis",2018-04-06,113270,54,false,sjengelbretson2005,2023-03-13T00:48:05Z,"","EMI",0.488,0.381,3,-8.095,0,0.0498,0.605,0.0872,0.0776,0.217,140.941,4
spotify:track:12TOa8pzhbLTWh1vxIsPMp,"Nuestro Planeta (feat. Reykon)","Isolation","Kali Uchis;Reykon",2018-04-06,202754,52,true,sjengelbretson2005,2023-03-13T00:48:53Z,"reggaeton,trap latino","EMI",0.871,0.55,0,-6.113,0,0.0613,0.0927,0.000742,0.0788,0.448,96.018,4
spotify:track:5oJAaPRS2EzNIc8EWIbucE,"Miami (feat. BIA)","Isolation","Kali Uchis;BIA",2018-04-06,243864,53,true,sjengelbretson2005,2023-03-13T00:50:09Z,"","EMI",0.624,0.785,11,-5.634,0,0.034,0.00382,0,0.0883,0.656,95.933,4
spotify:track:4ue41gFbAjoU0P1EberJWm,"We Not Humping - Remix","We Not Humping (Remix)","Monaleo;Flo Milli",2022-04-21,143325,58,true,sjengelbretson2005,2023-03-13T00:54:47Z,"","Stomp Down",0.971,0.851,11,-5.586,0,0.269,0.0344,0,0.092,0.81,120.008,4
spotify:track:5qbhVL3vB7HwWvb0042B7y,"The Heart Part 5","Mr. Morale & The Big Steppers","Kendrick Lamar",2022-05-13,332228,60,true,sjengelbretson2005,2023-03-13T00:56:40Z,"hip hop,west coast hip hop","pgLang/Top Dawg Entertainment/Aftermath/Interscope Records",0.7,0.812,1,-8.128,0,0.297,0.183,0,0.0756,0.801,97.405,4
spotify:track:05IOuexttkZG6eQLFi3v40,"New Bottega","New Bottega","Torren Foot;Azealia Banks",2023-03-10,188915,63,true,sjengelbretson2005,2023-03-13T01:26:03Z,"tech house,ballroom vogue,hip house","Sweat It Out",0.888,0.948,0,-5.658,1,0.189,0.068,0.00357,0.24,0.51,127.001,4
spotify:track:6m59VvDUi0UQsB2eZ9wVbH,"Poison","Poison","Bell Biv DeVoe",1990-01-01,261853,76,false,sjengelbretson2005,2023-03-13T01:43:11Z,"new jack swing","Geffen",0.84,0.56,6,-10.53,0,0.21,0.00195,0.00417,0.633,0.775,111.815,4
spotify:track:3R97rNX7JnmshCWBwOSFet,"My Lovin' (You're Never Gonna Get It)","Funky Divas","En Vogue",1992-03-24,281613,61,false,sjengelbretson2005,2023-03-13T02:05:55Z,"new jack swing","Rhino Atlantic",0.767,0.839,8,-5.519,1,0.0613,0.0318,0.00000931,0.111,0.461,98.055,4
spotify:track:2vG1yrWSMiL6egg6w4e9ma,"Free Your Mind","Funky Divas","En Vogue",1992-03-24,293105,58,false,sjengelbretson2005,2023-03-13T02:06:19Z,"new jack swing","Rhino Atlantic",0.765,0.831,7,-6.522,1,0.0565,0.0894,0,0.393,0.809,100.026,4
spotify:track:2VjXGuPVVxyhMgER3Uz2Fe,"Ex-Factor","The Miseducation of Lauryn Hill","Ms. Lauryn Hill",1998-08-25,326533,75,false,sjengelbretson2005,2023-03-13T03:16:17Z,"neo soul","Ruffhouse/Columbia",0.593,0.619,3,-9.003,0,0.0976,0.118,0,0.484,0.668,80.02,4
spotify:track:4dzbGvxqQ1DsF6m6RUlPwg,"Pedigree","Pedigree","Ari Lennox",2018-11-13,116765,47,true,sjengelbretson2005,2023-03-13T19:31:13Z,"alternative r&b,neo soul","J. Cole/ DreamVille",0.804,0.664,6,-7.331,1,0.0913,0.148,0.00000172,0.246,0.83,137.18,4
spotify:track:3Am6nVgWd4pwO2hguNHqI7,"Gonna Bleach My Eyebrows","Gonna Bleach My Eyebrows","Alemeda",2021-10-03,134556,37,true,sjengelbretson2005,2023-03-13T19:34:15Z,"","1909163 Records DK2",0.876,0.843,5,-5.669,0,0.0701,0.18,0.0021,0.116,0.527,131.997,4
spotify:track:6ENSFBypcNJq7mAVcBZklS,"(Quietly) Do the Right Thing","Songs to Yeet at the Sun","Soul Glo",2020-11-06,127994,11,true,sjengelbretson2005,2023-03-13T19:38:02Z,"hardcore punk,hardcore,screamo,mathcore,noise rock","Secret Voice Records",0.265,0.994,8,-3.272,1,0.273,0.0000323,0.000097,0.367,0.143,106.946,1
spotify:track:77wru6MqUYACgY74Lgp3Ti,"stupid bitch","softCORE","Fousheé",2022-11-18,165320,17,true,sjengelbretson2005,2023-03-13T19:40:45Z,"indie r&b","Trackmasters Entertainment/RCA Records",0.256,0.496,10,-5.938,0,0.0466,0.251,0.0271,0.372,0.222,135.84,5
spotify:track:5DXTW2txslEyAtsJby1LAz,"ONE OF US","ONE OF US","Merlyn Wood",2022-09-02,223602,23,true,sjengelbretson2005,2023-03-14T02:20:33Z,"","Not specified",0.781,0.574,10,-6.729,0,0.338,0.338,0.0000841,0.251,0.656,160.966,4
spotify:track:18kqtvnINk0hDD1Tzdsf1q,"September Rain","Ｆｉｒｓｔ Ｌｉｇｈｔ","Makoto Matsushita",1982,272000,16,false,sjengelbretson2005,2023-03-14T01:21:24Z,"city pop,jazz fusion,j-r&b","WM Japan",0.671,0.371,9,-9.449,0,0.0275,0.553,0.0012,0.248,0.259,124.328,4
spotify:track:0tMm4qdhwpC5u5Ncdmgtak,"Night Aviation (The Interpretation of Dreams)","THE PARK IN THE NIGHT part three","GWSN",2019-07-23,185898,38,false,sjengelbretson2005,2023-03-14T01:29:20Z,"k-pop","MILES",0.643,0.701,4,-4.219,0,0.0357,0.101,0,0.331,0.273,97.017,4
spotify:track:3ufVLdczN5bzeqTkGvd0i1,"Guest","Cult Survivor","Sofie Royer",2020-06-26,256700,24,false,sjengelbretson2005,2023-03-14T02:03:37Z,"","Stones Throw Records",0.629,0.676,9,-6.313,0,0.0427,0.293,0.0567,0.103,0.385,130.033,4
spotify:track:4F7TEBm2wi7lY6UzuxRl8W,"Uniform","Uniform","Push Ups",2020-04-20,189000,0,false,sjengelbretson2005,2023-03-14T02:09:50Z,"shoegaze","1939555 Records DK2",0.553,0.727,9,-6.183,1,0.028,0.00144,0.472,0.209,0.535,117.022,4
spotify:track:1YrURynMOeAEEShKLi91cR,"free drugs","Pulp","Ambré",2019-11-08,312960,33,true,sjengelbretson2005,2023-03-14T20:28:27Z,"alternative r&b","Roc Nation Records",0.401,0.466,10,-10.863,0,0.167,0.0993,0.00619,0.37,0.342,81.996,4
spotify:track:7tJzIEqZV5tzuvol0Voq7Z,"dont be afraid","1988","Knxwledge",2020-03-27,94380,45,false,sjengelbretson2005,2023-03-14T21:09:38Z,"","Stones Throw Records",0.5,0.863,7,-4.762,1,0.528,0.0401,0.00193,0.381,0.579,118.87,4
