Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:1VYmSsoRxdh4zbA3T9pxES,"Sure Thing","Heartbreaker","Dolly Parton",1978,213116,20,false,sjengelbretson2005,2023-06-23T02:20:12Z,"country,classic country","Buddha Records",0.624,0.831,5,-9.014,0,0.0487,0.0826,0.00305,0.0895,0.921,162.803,4
spotify:track:2hGGec1LfZUJcnegzmaHSO,"Suspicious Minds","Breakwater Cat","Thelma Houston",1980,253973,8,false,sjengelbretson2005,2023-06-23T02:20:51Z,"motown,disco","Arista/Legacy",0.77,0.666,0,-12.169,1,0.0327,0.0114,0.000145,0.308,0.709,130.874,4
spotify:track:5Gsas1K9rZVwV0bx3F3MeF,"Lost and Found","Breakwater Cat","Thelma Houston",1980,262160,1,false,sjengelbretson2005,2023-06-23T02:20:58Z,"motown,disco","Arista/Legacy",0.702,0.476,1,-12.448,0,0.183,0.571,0,0.168,0.819,73.817,4
spotify:track:0JTkPVNmfsy86OWvlXrtIW,"My Jinji","Jinji Kikko","落日飛車 Sunset Rollercoaster",2016-03-01,400560,0,false,sjengelbretson2005,2023-06-24T01:38:46Z,"taiwanese indie,chinese indie,bedroom pop","Sunset Rollercoaster",0.389,0.598,7,-8.436,1,0.031,0.531,0.398,0.143,0.512,143.921,4
spotify:track:2SOvWt6igzXViIjIiWNWEP,"BABY HELLO","BABY HELLO","Rauw Alejandro;Bizarrap",2023-06-23,222461,66,true,sjengelbretson2005,2023-06-24T19:25:33Z,"reggaeton,urbano latino,trap latino,latin,argentine trap","Sony Music Latin/Duars Entertainment",0.773,0.892,1,-3.732,0,0.0483,0.166,0.0000031,0.429,0.842,130.007,4
spotify:track:1vYXt7VSjH9JIM5oRRo7vA,"Dance The Night - From Barbie The Album","Dance The Night (From Barbie The Album)","Dua Lipa",2023-05-25,176579,79,false,sjengelbretson2005,2023-06-24T19:34:18Z,"pop","Atlantic Records",0.671,0.845,11,-4.93,0,0.048,0.0207,0,0.329,0.775,110.056,4
spotify:track:0CpfO9VNiW0OGIaZO6zO3n,"Angel (From Barbie The Album)","Angel (From Barbie The Album)","PinkPantheress",2023-06-08,123820,55,false,sjengelbretson2005,2023-06-24T19:37:17Z,"bedroom pop","Atlantic Records",0.676,0.693,2,-6.322,1,0.0548,0.18,0.108,0.194,0.617,115.015,4
spotify:track:1rBTBbtkJlSDk78gg8Dw9F,"Hero","Hero","Alan Walker;Sasha Alex Sloan",2023-05-04,175271,59,false,sjengelbretson2005,2023-06-24T19:37:43Z,"","Kreatell Music",0.593,0.734,5,-7.067,1,0.0299,0.03,0.0000117,0.213,0.0952,126.044,4
spotify:track:3iBgrkexCzVuPy4O9vx7Mf,"Glue Song","Glue Song","beabadoobee",2023-02-14,135066,81,false,sjengelbretson2005,2023-06-24T19:39:11Z,"bedroom pop","Dirty Hit",0.62,0.409,1,-10.146,1,0.0282,0.77,0.0542,0.105,0.582,113.946,3
spotify:track:5xP9lQYA8YQmQh6BOxcAnR,"Popular (with Playboi Carti & Madonna) - The Idol Vol. 1 (Music from the HBO Original Series)","Popular [The Idol Vol. 1 (Music from the HBO Original Series)]","The Weeknd;Playboi Carti;Madonna",2023-06-02,215466,1,true,sjengelbretson2005,2023-06-24T19:39:43Z,"rage rap","XO / Republic Records",0.854,0.674,1,-6.23,1,0.184,0.0517,0.0000853,0.509,0.848,99.022,4
