Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:7AbkbfffMYZBvj35aWuZwp,"Call Me Anytime - They Hate Change Remix","The Sensational Remixes","Erika de Casier;They Hate Change",2021-11-12,174087,12,false,sjengelbretson2005,2025-03-14T15:19:04Z,"alternative r&b,experimental hip hop","4AD",0.662,0.685,4,-8.129,0,0.0954,0.0848,0.74,0.238,0.621,179.996,4
spotify:track:6IiwMRay3e2uliBCQYUo0Q,"Feel It","Eternal Reverie","TOKiMONSTA;grouptherapy.",2025-03-07,227535,22,false,sjengelbretson2005,2025-03-14T15:19:33Z,"","Young Art Records",0.777,0.891,10,-4.655,0,0.0899,0.00417,0.000958,0.0905,0.42,119.974,4
spotify:track:4wAQAt1l5Wb4E85TOHf7VE,"Switch It","Eternal Reverie","TOKiMONSTA;Cakes da Killa;GAWD",2025-03-07,184857,25,true,sjengelbretson2005,2025-03-14T15:19:37Z,"ballroom vogue,hip house","Young Art Records",0.813,0.927,11,-2.766,0,0.065,0.0736,0.0000992,0.333,0.824,122.019,4
spotify:track:4XXfQ8fBHMIgcygY4hV6RC,"Raingurl","EP2","Yaeji",2017-11-03,237231,60,false,sjengelbretson2005,2025-03-14T15:19:43Z,"","Yaeji",0.929,0.573,6,-6.934,0,0.0511,0.0173,0.00347,0.122,0.305,128.037,4
spotify:track:0uWNm9IbLnhL7dEkTG8zMj,"Pondeggi","Pondeggi","Yaeji;E Wata",2025-03-05,279400,29,false,sjengelbretson2005,2025-03-14T15:19:47Z,"","XL Recordings",0.803,0.788,3,-5.028,0,0.0869,0.0413,0.0217,0.369,0.69,149.999,4
spotify:track:0R2rvJ3PGBAnWUHwlrZ0Lv,"Raw","Raw","6ix;Joey Valence & Brae;FELIX!;Buddy;KYLE;Blu",2025-03-07,216917,30,true,sjengelbretson2005,2025-03-14T15:19:52Z,"jazz rap,underground hip hop","6ix Productions LLC",0.749,0.887,1,-2.917,1,0.217,0.0159,0,0.0742,0.634,109.066,4
spotify:track:3PqC6pBbGfq8USUgxqUuS9,"Friesenjung (Sped Up)","Friesenjung (Sped Up)","Vieze Asbak;Joost;Ski Aggu",2023-06-27,125796,50,true,sjengelbretson2005,2025-03-14T15:19:57Z,"hard techno,techno,tekno,gabber,hardcore techno,hardcore,europop,german indie,german hip hop,german indie pop","Joost Klein",0.757,0.998,1,-2.986,1,0.13,0.0708,0.0377,0.191,0.527,92.963,4
spotify:track:7Jlf6YCwGzfHWJByUkb6ll,"Have You Got It in You?","Speak for Yourself (Deluxe Version)","Imogen Heap",2005,248924,52,false,sjengelbretson2005,2025-03-14T15:20:02Z,"","Megaphonic",0.246,0.478,2,-11.815,0,0.0383,0.681,0.00182,0.187,0.131,165.97,4
spotify:track:67mnvfz5i2xIrICAYMGgLN,"1","Unity","Joost;Scooter",2025-02-20,199796,46,false,sjengelbretson2005,2025-03-14T15:20:07Z,"gabber,europop,happy hardcore,eurodance","Joost Klein",0.563,0.985,6,-4.23,0,0.0524,0.000502,0.0141,0.289,0.403,152.079,4
spotify:track:2cpDK73E85AfELBz0mUrdF,"Internetcafe 24/7","Unity","Joost",2025-02-20,168204,43,true,sjengelbretson2005,2025-03-14T15:20:12Z,"gabber,europop","Joost Klein",0.636,0.962,0,-5.068,1,0.176,0.0255,0.0000472,0.15,0.236,175.002,4
spotify:track:19Txqc5YkCfzXrQ8NiXc6Z,"Revavavavava Ideoloololololololo","Touhou vs Core Vol. 01","Kyou1110",2015-05-30,216829,11,false,sjengelbretson2005,2025-03-14T15:20:17Z,"speedcore,breakcore,hyperpop,gabber","KyokudoCore Records",0.689,0.977,11,-6.072,1,0.121,0.000379,0.824,0.0724,0.859,109.993,4
spotify:track:2Km5bhOuAWctboSc7w6Lur,"Sugar Water Cyanide","SALVATION","Rebecca Black",2025-02-27,174296,55,false,sjengelbretson2005,2025-03-14T15:20:22Z,"hyperpop","Rebecca Black",0.746,0.877,9,-4.237,1,0.0388,0.0194,0.596,0.0404,0.69,135.916,4
spotify:track:4swm24kBYI9NMF7DeXK294,"Ass2Mars (Squarepusher Remix)","Ass2Mars (Squarepusher Remix)","Machine Girl;Squarepusher",2025-02-07,258573,18,true,sjengelbretson2005,2025-03-14T15:20:26Z,"breakcore,speedcore,jungle,hyperpop,idm,glitch","Future Classic",0.56,0.969,2,-3.928,1,0.114,0.00832,0.104,0.343,0.47,95.347,4
spotify:track:3Gz7fXL3tICSYJ8KYkud4m,"Good Wuk","Extra Raw: The First Lady Of Dancehall","Lady Saw",2009-07-13,200266,21,false,sjengelbretson2005,2025-03-14T15:20:33Z,"dancehall,ragga,reggae,riddim,soca","VP Records",0.872,0.863,8,-6.08,0,0.284,0.223,0,0.05,0.926,94.978,4
spotify:track:2F5cjiDzORHGhca4dSandQ,"Rock Wit U - Yoruba Soul Mix - Dub","Yoruba Soul Mixes - Rock Wit U","DJ Jazzy Jeff;Erro;Osunlade",2002,357746,38,false,sjengelbretson2005,2025-03-14T15:20:38Z,"jazz rap,east coast hip hop,chicago house,deep house,afro house","BBE Music",0.807,0.806,3,-11.558,0,0.0773,0.685,0.853,0.103,0.596,125.187,4
spotify:track:7r1gaUJMOm7NPLOM7KUtSU,"Round","Round","Two Shell;Sugababes",2024-08-02,206529,33,false,sjengelbretson2005,2025-03-14T15:21:00Z,"","Young",0.788,0.531,1,-8.546,0,0.0728,0.00438,0.0308,0.0665,0.297,135.976,4
spotify:track:6PNHNt8v9UUmI7u0D06Fct,"PUMP IT UP ε=┌(^_^)┘(feat. TiaCorine)","PUMP IT UP ε=┌(^_^)┘(feat. TiaCorine)","1999 WRITE THE FUTURE;Rich Brian;TiaCorine",2024-03-29,136880,29,true,sjengelbretson2005,2025-03-14T15:21:05Z,"indonesian hip hop","88rising Music",0.81,0.912,1,-3.835,1,0.223,0.184,0,0.719,0.616,127.023,4
spotify:track:6a8KhlDiDzF6Jr5Vkru8Gz,"BUTTERFLY","BUTTERFLY","MARINA",2025-02-21,265792,50,false,sjengelbretson2005,2025-03-14T15:21:10Z,"","BMG Rights Management (UK) Ltd.",0.754,0.836,9,-4.471,0,0.0276,0.743,0.0942,0.0795,0.79,120.989,4
spotify:track:47NRsfMF9inUoBiyKSbIIg,"UUU","Body N. Will","Kumo 99",2022-05-02,133913,35,false,sjengelbretson2005,2025-03-14T15:21:15Z,"electroclash","Pressure Signal Records",0.767,0.805,11,-7.062,0,0.0428,0.000826,0.413,0.146,0.631,138.013,4
spotify:track:7jn0ATNNqtWgDk8wLYa3gw,"Zatoichi [Feat. slowthai]","Melt My Eyez See Your Future","Denzel Curry;slowthai",2022-03-25,210426,47,true,sjengelbretson2005,2025-03-15T05:58:39Z,"grime,uk grime","Loma Vista Recordings",0.455,0.732,8,-8.358,0,0.183,0.106,0.000013,0.276,0.246,82.681,4
spotify:track:0uJ5hraraU2GEfF3ub61JT,"sipping my tea","sipping my tea","Zack Fox",2022-11-17,102548,46,true,sjengelbretson2005,2025-03-15T06:04:31Z,"","Alpha Pup",0.825,0.716,6,-4.41,1,0.123,0.407,0,0.24,0.916,134.025,4
spotify:track:7LU5RzKeWQTnEGeHnzkBnV,"Count My Blessings","As If It Were Forever","Anna Wise;Denzel Curry",2019-10-18,185620,38,false,sjengelbretson2005,2025-03-15T06:06:53Z,"alternative r&b","Anna The Wise",0.45,0.531,2,-7.918,1,0.515,0.296,0.00000148,0.671,0.657,83.928,4
spotify:track:0BiK5BbYNFLb88CCOxBFJe,"LUMBERJACK","CALL ME IF YOU GET LOST","Tyler, The Creator",2021-06-25,138312,58,true,sjengelbretson2005,2025-03-15T23:58:38Z,"","Columbia",0.386,0.762,9,-6.341,1,0.564,0.122,0,0.527,0.433,170.691,4
spotify:track:239VipGSNCZXMhEgVei9g3,"RECLUSE","RECLUSE","Talia Goddess",2025-03-13,231500,35,false,sjengelbretson2005,2025-03-17T22:41:42Z,"alternative r&b","TRANCE RECORDS",0.711,0.517,0,-8.437,1,0.0501,0.166,0.325,0.0869,0.532,160.007,4
spotify:track:1N49dCsfnMv00ezWlKdEGn,"Neon Valley Street","The ArchAndroid","Janelle Monáe",2010-05-17,251786,35,false,sjengelbretson2005,2025-03-18T17:48:17Z,"alternative r&b","Bad Boy/Wondaland",0.468,0.508,7,-11.751,1,0.0927,0.0482,0.00628,0.299,0.453,168.094,4
spotify:track:1PnQ1sK77wMXagGDhwfBdY,"Play for Today - 2006 Remaster","Seventeen Seconds","The Cure",1980-04-18,220640,50,false,sjengelbretson2005,2025-03-18T20:00:12Z,"new wave,post-punk,gothic rock,darkwave","Rhino/Elektra",0.676,0.839,11,-8.775,0,0.0752,0.0364,0.0164,0.1,0.855,80.417,4
spotify:track:67jbtTSOxZry265FykrSak,"Alien","Let Them Be Alien","Lebanon Hanover",2018-04-02,288830,48,false,sjengelbretson2005,2025-03-18T20:00:34Z,"darkwave,cold wave,post-punk,gothic rock,deathrock","Fabrika Records",0.687,0.717,1,-5.772,1,0.028,0.381,0.11,0.107,0.742,115.621,4
spotify:track:76VtA90NKurNqaQpV126Ue,"Pour It Up","Unapologetic (Deluxe)","Rihanna",2012-12-11,161200,69,true,sjengelbretson2005,2025-03-18T21:18:35Z,"","Def Jam Recordings",0.785,0.478,2,-8.735,1,0.0419,0.0259,0,0.0908,0.39,134.003,4
spotify:track:38O2UpgqFiouVDBKf9cwFr,"Good Person","Good Person","Mother Cell",2025-01-10,145529,1,true,sjengelbretson2005,2025-03-19T01:26:57Z,"hardcore techno","Club Cringe",0.36,0.646,6,-11.202,1,0.199,0.00563,0.0000743,0.389,0.229,135.703,4
spotify:track:77kwxwF9Xp0ikk9RDkBv2o,"Liquid Metal","Powerhouse","Mother Cell",2021-04-16,177909,0,true,sjengelbretson2005,2025-03-19T01:55:12Z,"hardcore techno","Metaphorest Records",0.395,0.891,4,-4.856,1,0.461,0.136,0.704,0.0671,0.0956,160.017,4
spotify:track:21CJvM7HXrI80aDHz2MES4,"WOW","Press Play","BTOB",2012-09-12,217887,49,false,sjengelbretson2005,2025-03-20T04:13:04Z,"k-pop,k-ballad","CUBE Entertainemtn",0.741,0.959,9,-1.414,1,0.0571,0.004,0.0000123,0.355,0.41,110.016,4
spotify:track:5lxq0GFWUhz5Qe7Yi8UHgd,"MR.TAXI - Korean Version","The Boys - The 3rd Album","Girls' Generation",2011-10-19,212733,45,false,sjengelbretson2005,2025-03-20T05:42:11Z,"k-pop","SM Entertainment",0.862,0.94,10,-2.593,0,0.086,0.0301,0,0.0786,0.881,122.024,4
spotify:track:2wohA4HoBQCpmRSXNIrLbr,"Rave Generator (feat. DJ Flapjack)","Rave Generator (feat. DJ Flapjack)","LVL1;DJ Final Boss;DJ Flapjack",2024-07-11,182666,23,false,sjengelbretson2005,2025-03-24T21:05:45Z,"gabber","LVL1",0.509,0.969,8,-4.164,0,0.0718,0.00188,0.437,0.276,0.365,179.972,4
spotify:track:4w2PIlbpP4jhc1S9MHUHzb,"Welcome To My Island - George Daniel & Charli XCX Remix","Welcome To My Island (Remix)","Caroline Polachek;Charli xcx;George Daniel",2023-01-20,202494,45,true,sjengelbretson2005,2025-03-25T03:31:31Z,"art pop,hyperpop","Perpetual Novice",0.717,0.712,9,-6.265,0,0.0655,0.0104,0.00154,0.177,0.505,134.378,4
spotify:track:6M1IuZ15hoH1y7o8Q85541,"choke enough","choke enough","Oklou",2024-11-21,240094,30,false,sjengelbretson2005,2025-03-25T03:34:15Z,"art pop,hyperpop","True Panther Records",0.573,0.217,11,-14.697,1,0.108,0.934,0.0388,0.104,0.484,141.973,4
spotify:track:6zczxg1gPQ28v8yGjy6fq9,"RED","RED","LSDXOXO;Boys Noize;VTSS",2025-03-21,161400,28,true,sjengelbretson2005,2025-03-25T03:38:42Z,"ballroom vogue,electro house,acid techno,techno","F.A.G.",0.878,0.706,8,-2.243,1,0.1,0.00498,0.018,0.0437,0.96,138.013,4
spotify:track:4EIFwndJvGpgFjsEbNuYif,"ExtraL (feat. Doechii)","Ruby","JENNIE;Doechii",2025-03-07,167754,78,true,sjengelbretson2005,2025-03-25T03:47:56Z,"k-pop","OA Entertainment/Columbia",0.758,0.726,1,-6.452,1,0.1,0.0177,0.000168,0.192,0.699,139.932,4
spotify:track:6HjYE79OOCGEhkIRfXLqrz,"Damn Right (feat. Childish Gambino & Kali Uchis)","Ruby","JENNIE;Childish Gambino;Kali Uchis",2025-03-07,230895,71,true,sjengelbretson2005,2025-03-25T04:08:47Z,"k-pop","OA Entertainment/Columbia",0.847,0.423,0,-8.24,0,0.0346,0.21,0,0.0996,0.384,116.997,4
spotify:track:1hk6KMDQwGWsdy08PYotmM,"Opus Pocus","Jaco Pastorius","Jaco Pastorius",1976,329266,34,false,sjengelbretson2005,2025-03-25T14:03:44Z,"jazz fusion,jazz funk,jazz","Epic/Legacy",0.561,0.661,9,-9.631,1,0.0685,0.543,0.575,0.0608,0.639,89.283,4
spotify:track:1iwXGYb4uYrRxO9mErMcj6,"WICKED GYAL","WICKED GYAL","BAMBII;Lady Lykez",2023-06-12,213973,34,false,sjengelbretson2005,2025-03-25T14:29:16Z,"uk funky,grime","Innovative Leisure",0.809,0.901,11,-8.619,0,0.0867,0.0727,0.0308,0.0726,0.816,127.993,4
spotify:track:1qhaTJjO2l1Z6rDDwCpbF4,"In The Function","In The Function","020whitton;Stacy N.K.R",2024-08-23,154285,34,false,sjengelbretson2005,2025-03-25T17:17:53Z,"uk garage,jazz rap","3 Beat Music",0.771,0.425,4,-14.966,0,0.134,0.0986,0.197,0.0856,0.762,139.959,4
spotify:track:60SqKl7HkUVzFkhKGNJrAJ,"Constrictor","Constrictor","Florentino;BAMBII;KD One",2022-08-23,179999,21,false,sjengelbretson2005,2025-03-25T18:49:45Z,"neoperreo,dembow","XL Recordings",0.856,0.749,1,-6.56,1,0.154,0.0365,0.117,0.0651,0.465,100.011,4
spotify:track:265wm2oJ5T7y8ykW8tapxk,"august fdm","Performance Enhancers","bambinodj",2022-03-25,259591,12,false,sjengelbretson2005,2025-03-25T20:45:00Z,"","TT",0.667,0.459,0,-12.003,0,0.154,0.284,0.79,0.0727,0.437,195.973,4
spotify:track:4BOZ2uPqENBTDOW1OtGkQq,"Feelin' You, Pt. 2 - Chopped & Screwed","Solo Star","Solange;DJ Michael Watts",2002,308226,15,false,sjengelbretson2005,2025-03-25T20:53:26Z,"alternative r&b,neo soul,southern hip hop","1505 Records, Inc.",0.845,0.712,0,-3.972,1,0.0834,0.0287,0.00000845,0.328,0.704,135.972,4
spotify:track:6ti0huIVHb1J9JiwKbj7vM,"All Natural","Porn Cuts","Overkissed",2021-12-03,215722,7,false,sjengelbretson2005,2025-03-25T20:58:25Z,"lo-fi house","Mood Of The Era",0.796,0.683,11,-9.934,1,0.0633,0.000475,0.56,0.238,0.438,120.006,4
spotify:track:2BhB2u9hxOX2ploipaG6fo,"SUMN LIKE THIS","SUMN LIKE THIS","The Bleus;Likkle Slave",2021-12-23,143172,10,false,sjengelbretson2005,2025-03-25T21:01:35Z,"","2596454 Records DK",0.781,0.512,1,-15.407,1,0.226,0.345,0.00344,0.107,0.812,113.952,4
spotify:track:5gcL42OzbwTHmP3aaDAo9v,"Nasa","Nasa","Rvdical the Kid;Amaarae",2020-08-07,244000,34,false,sjengelbretson2005,2025-11-19T04:06:36Z,"alté,afrobeats,afro r&b","Platoon",0.804,0.462,3,-12.728,0,0.183,0.193,0.00346,0.27,0.23,120.133,4
