Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:70L6nHORQsblY813yNqUR3,"Cherry Waves","Saturday Night Wrist","Deftones",2006-10-25,317706,80,false,sjengelbretson2005,2022-12-16T23:46:42Z,"nu metal,alternative metal,rap metal,shoegaze,rock","Maverick",0.47,0.859,2,-3.663,1,0.0537,0.000362,0.00691,0.142,0.17,124.01,4
spotify:track:4Uiw0Sl9yskBaC6P4DcdVD,"Be Quiet and Drive (Far Away)","Around the Fur","Deftones",1997-10-27,299866,81,false,sjengelbretson2005,2022-12-26T04:52:19Z,"nu metal,alternative metal,rap metal,shoegaze,rock","Maverick",0.206,0.965,1,-5.116,1,0.079,0.00000991,0.827,0.367,0.168,92.615,4
spotify:track:1EryAkZ0VHstC6haIxVBiE,"Sextape","Diamond Eyes","Deftones",2010-04-30,241533,81,false,sjengelbretson2005,2022-12-26T04:53:06Z,"nu metal,alternative metal,rap metal,shoegaze,rock","Reprise",0.367,0.634,5,-6.475,1,0.027,0.000824,0.0759,0.116,0.0964,89.981,4
spotify:track:4FEr6dIdH6EqLKR0jB560J,"Rosemary","Koi No Yokan","Deftones",2012-11-09,413346,76,false,sjengelbretson2005,2022-12-26T04:53:27Z,"nu metal,alternative metal,rap metal,shoegaze,rock","Reprise",0.285,0.613,5,-6.412,1,0.0421,0.0185,0.1,0.114,0.0772,126.628,4
spotify:track:6d67Xv8ms2noA8wWFLiPDN,"Twilight","Twilight","bôa",2001-03-21,228800,72,false,sjengelbretson2005,2023-01-01T20:53:22Z,"","Nettwerk Music Group",0.386,0.826,11,-7.847,0,0.114,0.158,0.000489,0.101,0.376,187.094,4
spotify:track:3n0zZ1V9PXLsxtyTiqDhuQ,"Rebel Girl","The Singles","Bikini Kill",1998-06-23,157333,53,false,sjengelbretson2005,2022-12-26T04:55:05Z,"riot grrrl,queercore,punk","Bikini Kill Records",0.487,0.956,8,-3.457,0,0.113,0.219,0.0225,0.054,0.531,134.927,4
spotify:track:2z5LG9pXrouLrzhdhqrVwl,"White Boy","The First Two Records","Bikini Kill",2014-04-29,146000,43,false,sjengelbretson2005,2022-12-26T04:55:29Z,"riot grrrl,queercore,punk","Bikini Kill Records",0.494,0.897,4,-7.753,1,0.0607,0.00124,0.0168,0.215,0.703,129.805,4
spotify:track:660s5fvZVVupYoxBPzS9Ze,"Magnet","Pussy Whipped","Bikini Kill",1993-10-26,86293,36,false,sjengelbretson2005,2022-12-26T04:55:45Z,"riot grrrl,queercore,punk","Bikini Kill Records",0.191,0.889,4,-5.99,0,0.0585,0.00056,0.33,0.145,0.48,194.101,4
spotify:track:7562RNjW8BYe59eiutUR18,"Mother","Fontanelle","Babes In Toyland ",1992-08-07,193866,26,false,sjengelbretson2005,2022-12-26T04:57:09Z,"riot grrrl,grunge,queercore","Reprise",0.253,0.87,4,-10.244,1,0.0455,0.000144,0.337,0.179,0.496,148.564,4
spotify:track:2nbTJN4paC2VOCEGX1kh1x,"Plump","Live Through This","Hole",1994-01-01,154200,52,false,sjengelbretson2005,2023-01-01T21:01:03Z,"riot grrrl,grunge","DGC",0.487,0.847,9,-5.881,1,0.0359,0.00293,0.0633,0.102,0.751,128.862,4
spotify:track:5aMsCHy4nyk0LKJnk63aCr,"He's My Thing - 2007 Remaster","Painkillers","Babes In Toyland ",1993,175213,38,false,sjengelbretson2005,2023-01-01T21:01:28Z,"riot grrrl,grunge,queercore","Rhino/Warner Records",0.232,0.924,9,-6.068,1,0.0596,0.00000787,0.884,0.0896,0.525,151.698,4
spotify:track:7MJ3n6e6aclwfhinxLulnQ,"Won't Tell","Fontanelle","Babes In Toyland ",1992-08-07,147360,29,false,sjengelbretson2005,2022-12-26T04:57:38Z,"riot grrrl,grunge,queercore","Reprise",0.383,0.653,11,-11.203,1,0.103,0.00198,0,0.0422,0.593,112.219,4
spotify:track:27wDJmAOzjLlZf5sbxmKJm,"Blood","Fontanelle","Babes In Toyland ",1992-08-07,164240,30,false,sjengelbretson2005,2022-12-26T04:58:11Z,"riot grrrl,grunge,queercore","Reprise",0.224,0.789,0,-11.471,1,0.0504,0.000041,0.437,0.0562,0.625,152.447,4
spotify:track:6O9wRnSqwjZJCKOBZiOEJa,"tight grip","tight grip // can't admit","I Hate Myself Because",2022-07-15,83836,28,true,sjengelbretson2005,2022-12-26T05:00:27Z,"","I Hate Myself Because (Maksym Semeniuk)",0.324,0.931,6,-4.298,0,0.503,0.273,0.063,0.333,0.065,165.303,4
spotify:track:5SQX4pwdAOTsoAmLO6RqZY,"Muzzle","Open Mouth, Open Heart","Destroy Boys",2021-10-08,65573,54,true,sjengelbretson2005,2023-01-01T21:04:50Z,"riot grrrl,queercore","Hopeless Records",0.378,0.969,10,-2.391,1,0.0833,0.0000291,0.0681,0.278,0.553,105.83,4
spotify:track:1QQ0bhZ39lG5LVjWIGiryS,"Bitchboy","Bitchboy","The Oozes",2021-05-21,107162,57,true,sjengelbretson2005,2023-01-01T21:05:33Z,"riot grrrl,queercore","The Oozes",0.627,0.747,5,-9.623,0,0.047,0.00105,0.000751,0.841,0.801,107.481,4
spotify:track:4wHi4O63MFZTCHxkamjA4H,"can't admit","tight grip // can't admit","I Hate Myself Because",2022-07-15,111543,22,true,sjengelbretson2005,2022-12-26T05:00:40Z,"","I Hate Myself Because (Maksym Semeniuk)",0.58,0.651,3,-8.163,0,0.154,0.982,0.668,0.386,0.415,144.751,4
spotify:track:3PRrBaYAoVYJwOQlcTksqi,"perfect day for a walk","your touch // perfect day for a walk","I Hate Myself Because",2022-10-13,139176,21,true,sjengelbretson2005,2022-12-26T05:00:55Z,"","I Hate Myself Because (Maksym Semeniuk)",0.604,0.862,9,-6.199,1,0.0381,0.0893,0.727,0.185,0.341,94.483,4
spotify:track:5dUjXb6BEVLGYGtuhoLTaO,"lirium","lirium","Max Diaz",2022-07-06,132000,40,false,sjengelbretson2005,2023-01-01T21:06:11Z,"","SUNDAY PRODUCTIONS",0.366,0.418,6,-10.22,1,0.032,0.00341,0.0375,0.299,0.515,107.915,4
spotify:track:4xmg82NG7pGPp0UQBJpwHr,"i don't dance","if they don't love these songs they won't love me","I Hate Myself Because",2021-03-09,85600,46,false,sjengelbretson2005,2022-12-26T05:01:20Z,"","I Hate Myself Because (Maksym Semeniuk)",0.631,0.793,1,-4.939,1,0.077,0.755,0.687,0.249,0.568,127.885,4
spotify:track:4CzhtKifG867Lu5DNQVBSA,"Vamp Anthem","Whole Lotta Red","Playboi Carti",2020-12-25,124093,70,true,sjengelbretson2005,2022-12-26T05:08:24Z,"rage rap","AWGE/Interscope Records",0.642,0.69,11,-5.101,1,0.261,0.00599,0.0000013,0.322,0.641,164.075,4
spotify:track:7KA4W4McWYRpgf0fWsJZWB,"See You Again (feat. Kali Uchis)","Flower Boy","Tyler, The Creator;Kali Uchis",2017-07-21,180386,88,true,sjengelbretson2005,2022-12-29T07:25:39Z,"","Columbia",0.558,0.559,6,-9.222,1,0.0959,0.371,0.00000749,0.109,0.62,78.558,4
spotify:track:0d3pSVPhCfuzAJLyMUZYjT,"Rage","Nasty","Rico Nasty",2018-06-15,140571,50,true,sjengelbretson2005,2022-12-26T05:12:31Z,"","Sugar Trap",0.836,0.901,2,-3.351,1,0.321,0.0372,0.000387,0.136,0.728,140.031,4
spotify:track:4l2Edgdj4vla02GCh7YyAv,"So Emotional","Whitney","Whitney Houston",1987-06-02,277186,57,false,sjengelbretson2005,2022-12-26T06:09:44Z,"","Arista/Legacy",0.698,0.791,11,-10.012,0,0.0495,0.271,0.0000474,0.199,0.809,119.081,4
spotify:track:1lx8ddGT5wCD6W2xmLeRKG,"Saving All My Love for You","Whitney Houston","Whitney Houston",1985-02-14,237136,73,false,sjengelbretson2005,2022-12-26T06:10:56Z,"","Arista",0.636,0.264,6,-14.567,0,0.0263,0.593,0.0000422,0.275,0.264,99.304,3
spotify:track:1oFiPGBafH9Woo9AMwgBSl,"I'm Every Woman","Chaka","Chaka Khan",1978,249600,69,false,sjengelbretson2005,2022-12-26T06:13:31Z,"","Rhino/Warner Records",0.603,0.886,0,-7.301,0,0.0465,0.0418,0.000171,0.295,0.727,114.045,4
spotify:track:2Sjx8DWZO5zaTyTAmgo2gY,"Gone Girl","SOS","SZA",2022-12-09,244026,63,true,sjengelbretson2005,2022-12-27T22:41:32Z,"r&b","Top Dawg Entertainment/RCA Records",0.429,0.438,5,-7.719,1,0.0626,0.561,0,0.139,0.417,150.093,4
spotify:track:4fnNBPN9W6AoOYSQS3FJxT,"Notice Me","SOS","SZA",2022-12-09,160920,61,true,sjengelbretson2005,2022-12-27T22:42:12Z,"r&b","Top Dawg Entertainment/RCA Records",0.724,0.68,5,-6.822,1,0.117,0.275,0.0000991,0.11,0.777,159.919,4
spotify:track:2iMp5vCpSGwKpNdNiHQBov,"Preachers","Baby","Petrol Girls",2022-06-24,186200,0,false,sjengelbretson2005,2022-12-28T04:47:02Z,"riot grrrl,queercore,punk","Hassle Records",0.413,0.91,6,-3.15,0,0.0836,0.000993,0.00047,0.0604,0.492,149.96,4
spotify:track:6ow8MlGwGb1jPDeEXqHa5r,"Violent by Design","Baby","Petrol Girls;Janey Starling",2022-06-24,191550,0,false,sjengelbretson2005,2022-12-28T05:18:51Z,"riot grrrl,queercore,punk","Hassle Records",0.445,0.984,6,-3.234,0,0.215,0.000688,0.000654,0.431,0.459,170.123,3
spotify:track:7l6yDpU2vIDXFQpdEYgpNO,"PARDON?","Super Champon","Otoboke Beaver",2022-05-06,105466,28,true,sjengelbretson2005,2022-12-28T05:39:00Z,"noise rock,j-rock,riot grrrl,egg punk,hardcore punk","Damnably",0.297,0.961,7,-1.302,1,0.235,0.0538,0.123,0.33,0.341,130.951,4
spotify:track:0lzAKbMrjLuTCivfmQTOL6,"I don't want to die alone","Super Champon","Otoboke Beaver",2022-05-06,115080,18,false,sjengelbretson2005,2022-12-28T05:46:35Z,"noise rock,j-rock,riot grrrl,egg punk,hardcore punk","Damnably",0.317,0.878,9,-1.713,0,0.26,0.0812,0.00401,0.0589,0.462,172.603,3
spotify:track:1qePMtotavs37KV7gCAaJQ,"Thumbsucker","Diaspora Problems","Soul Glo",2022-03-25,121895,25,false,sjengelbretson2005,2022-12-28T05:56:03Z,"hardcore punk,hardcore,screamo,mathcore,noise rock","Epitaph",0.296,0.995,11,-1.282,1,0.144,0.0000323,0.13,0.345,0.438,105.529,4
spotify:track:1r88zMZKTXqTau1P06HqCz,"Fucked Up If True","Diaspora Problems","Soul Glo",2022-03-25,191102,22,true,sjengelbretson2005,2022-12-28T05:58:33Z,"hardcore punk,hardcore,screamo,mathcore,noise rock","Epitaph",0.327,0.996,1,-1.84,0,0.164,0.0000944,0.68,0.311,0.145,103.588,3
spotify:track:0SIF3BX8DeyijHhQiF7g40,"Jump!! (Or Get Jumped!!!)((by the future))","Diaspora Problems","Soul Glo",2022-03-25,206245,29,true,sjengelbretson2005,2022-12-28T06:03:44Z,"hardcore punk,hardcore,screamo,mathcore,noise rock","Epitaph",0.182,0.987,1,-1.238,1,0.245,0.0000698,0.14,0.352,0.623,173.542,4
spotify:track:1rmJtAFN31Tp2t2EcYItML,"We Wants Revenge","Diaspora Problems","Soul Glo",2022-03-25,143441,19,true,sjengelbretson2005,2022-12-28T06:12:11Z,"hardcore punk,hardcore,screamo,mathcore,noise rock","Epitaph",0.418,0.991,1,-0.875,1,0.142,0.000167,0.193,0.0731,0.322,99.019,4
spotify:track:5BwfV9vNhDfIysUTyuTbuQ,"Grapevine","And In The Darkness, Hearts Aglow","Weyes Blood",2022-11-18,325946,44,false,sjengelbretson2005,2022-12-28T06:41:26Z,"art pop,baroque pop","Sub Pop Records",0.364,0.412,4,-9.395,0,0.0297,0.591,0.46,0.086,0.0777,123.012,3
spotify:track:5qspeKX1xBacLJMm2t3Yc0,"A Lot's Gonna Change","Titanic Rising","Weyes Blood",2019-04-05,261946,60,false,sjengelbretson2005,2022-12-28T06:49:53Z,"art pop,baroque pop","Sub Pop Records",0.222,0.342,1,-10.164,1,0.0308,0.635,0.000808,0.124,0.0997,140.057,4
spotify:track:7aBxcRw77817BrkdPChAGY,"Freedom (feat. Kendrick Lamar)","Lemonade","Beyoncé;Kendrick Lamar",2016-04-23,289760,63,false,sjengelbretson2005,2022-12-28T07:08:43Z,"hip hop,west coast hip hop","Parkwood Entertainment/Columbia",0.437,0.803,2,-6.412,1,0.305,0.0376,0,0.683,0.406,84.378,4
spotify:track:1mWVPvMT8fTeBdP5r9JC6k,"Something About You","Saturday Morning","CARRTOONS;Will Heard",2020-10-10,187938,26,false,sjengelbretson2005,2023-01-01T21:16:44Z,"retro soul","Rosendale Records",0.572,0.738,10,-4.551,0,0.0773,0.772,0.178,0.275,0.303,141.147,4
spotify:track:2FHMM1A7ozaPLn0wIY4SET,"Troglodyte","Cave World","Viagra Boys",2022-07-08,199732,53,false,sjengelbretson2005,2022-12-28T07:13:47Z,"post-punk,egg punk","YEAR0001",0.512,0.911,6,-3.727,0,0.128,0.0153,0.0266,0.193,0.613,160.19,4
spotify:track:6TkMxzRiOhA3yXCZWnsQHS,"Groceries","Homegrown","CARRTOONS;Nigel Hall",2022-04-20,143606,0,false,sjengelbretson2005,2022-12-28T19:08:56Z,"retro soul","Wichita",0.781,0.768,8,-5.64,1,0.0376,0.0127,0.00434,0.159,0.469,121.987,4
spotify:track:6m8MJydiBEGbAJIJKhFNUX,"Be There For You","Homegrown","CARRTOONS",2022-04-20,107189,0,false,sjengelbretson2005,2022-12-28T19:09:04Z,"retro soul","Wichita",0.669,0.819,0,-4.901,1,0.0417,0.0276,0.893,0.138,0.288,91.863,4
spotify:track:5sVlxwYqlOrqXP4bZUHU28,"Father - Alt. Version","Saturday Morning","CARRTOONS;Rae Khalil",2020-10-10,140075,30,true,sjengelbretson2005,2022-12-28T19:11:54Z,"retro soul","Rosendale Records",0.762,0.681,7,-7.142,1,0.201,0.306,0.0000341,0.238,0.367,87.746,4
spotify:track:5B0kgjHULYJhAQkK5XsMoC,"WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign)","CALL ME IF YOU GET LOST","Tyler, The Creator;YoungBoy Never Broke Again;Ty Dolla $ign",2021-06-25,121572,70,true,sjengelbretson2005,2022-12-28T19:19:17Z,"trap soul","Columbia",0.493,0.653,0,-5.666,0,0.0466,0.269,0,0.511,0.852,142.347,4
spotify:track:3JJL91ilRV6fXhKqu0FGXs,"HOT WIND BLOWS (feat. Lil Wayne)","CALL ME IF YOU GET LOST","Tyler, The Creator;Lil Wayne",2021-06-25,155292,65,true,sjengelbretson2005,2022-12-28T19:24:05Z,"rap,hip hop","Columbia",0.371,0.75,7,-5.382,0,0.402,0.601,0,0.482,0.729,173.456,4
spotify:track:2goHCrsDJaflEwQ930ef0o,"MASSA","CALL ME IF YOU GET LOST","Tyler, The Creator",2021-06-25,223718,56,true,sjengelbretson2005,2022-12-28T19:27:10Z,"","Columbia",0.685,0.855,1,-6.724,0,0.438,0.329,0.000089,0.301,0.46,157.181,4
spotify:track:1pbbsI2KGPOMu0HmuGccBu,"WILSHIRE","CALL ME IF YOU GET LOST","Tyler, The Creator",2021-06-25,515865,60,true,sjengelbretson2005,2022-12-28T19:34:48Z,"","Columbia",0.555,0.712,1,-7.446,1,0.323,0.0451,0.00000514,0.182,0.555,78.958,4
spotify:track:3NfxSdJnVdon1axzloJgba,"I Say a Little Prayer","Aretha Now","Aretha Franklin",1968-06-14,216773,77,false,sjengelbretson2005,2023-01-01T05:33:22Z,"soul,motown,classic soul","Rhino Atlantic",0.592,0.355,9,-14.051,1,0.0352,0.478,0,0.0585,0.499,133.032,4
spotify:track:5nEuQTJ1d6iQhdn3e0jX16,"Lonely Comin' Down","Jolene","Dolly Parton",1974-02-04,194012,30,false,sjengelbretson2005,2023-01-05T18:52:53Z,"country,classic country","RLG/Legacy",0.388,0.203,11,-13.834,1,0.0289,0.881,0.00989,0.105,0.371,162.505,4
spotify:track:1eIXYZWEfJO3Na2LCCnIJE,"Love Language","SOS","SZA",2022-12-09,183893,68,true,sjengelbretson2005,2023-05-06T03:55:35Z,"r&b","Top Dawg Entertainment/RCA Records",0.707,0.261,9,-10.139,0,0.0784,0.853,0,0.127,0.545,65.038,4
