Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:4q8XX4x1OcO6psWdXgM9hD,"Do Ya Feat. Brianna Perry","I Missed Us","SWV",2012-04-17,210066,22,false,sjengelbretson2005,2025-05-19T15:45:38Z,"new jack swing,r&b","eOne Music",0.789,0.916,10,-1.787,0,0.166,0.0675,0,0.142,0.89,129.561,4
spotify:track:1kvxvVdeauiXc5ue0Z3HoS,"Milkshake Man","Milkshake Man","Go-Jo",2025-02-25,172383,49,false,sjengelbretson2005,2025-05-19T15:46:02Z,"","Chugg Music / Rix Records",0.46,0.718,0,-5.944,1,0.288,0.024,0.00000142,0.201,0.635,154.448,4
spotify:track:1MMfGAHowKNRithYDIRS1k,"Zjerm","Zjerm","Shkodra Elektronike",2024-12-10,184421,53,false,sjengelbretson2005,2025-05-19T15:48:29Z,"","Shkodra Elektronike",0.605,0.874,0,-3.556,0,0.0542,0.058,0.000849,0.161,0.537,95.025,4
spotify:track:2gThkoApt6B7ajBWZRLAVv,"Bara Bada Bastu","Bara Bada Bastu","KAJ",2025-02-21,166880,66,false,sjengelbretson2005,2025-05-19T15:48:42Z,"","WM Sweden",0.757,0.889,9,-4.729,0,0.0788,0.0754,0.0000232,0.0397,0.754,106.037,4
spotify:track:52NFoPnzxOKPIcJIQ9mb5Q,"ICH KOMME","ICH KOMME","Erika Vikman",2025-01-16,180314,58,false,sjengelbretson2005,2025-05-19T15:48:53Z,"finnish pop,iskelmä","WM Finland",0.326,0.841,7,-5.892,1,0.0487,0.00524,0.00000127,0.347,0.588,146.916,4
spotify:track:6oGrwxJItvG261mLBk6DmK,"Bur man laimi","Bur man laimi","Tautumeitas",2024-12-04,178325,49,false,sjengelbretson2005,2025-05-19T15:49:20Z,"","Tautumeitas",0.334,0.833,9,-6.061,1,0.131,0.0591,0.000643,0.2,0.416,140.017,4
spotify:track:4kbkYbhWNiSJraySknB4hD,"Baller","Bittersüß","Abor & Tynna",2025-02-14,159493,64,false,sjengelbretson2005,2025-05-19T15:49:44Z,"","Jive",0.732,0.835,0,-4.399,0,0.0553,0.0571,0,0.202,0.829,137.904,4
spotify:track:5PZnJ8GErvuiCo7wKKtpKo,"Laika Party","Laika Party","EMMY",2025-01-20,180068,54,false,sjengelbretson2005,2025-05-19T15:50:36Z,"","EMMY",0.646,0.798,2,-6.69,0,0.0304,0.122,0.00000418,0.314,0.509,132.04,4
spotify:track:39BYU2nLFR8Q1RcPdVvUMn,"Nice to Know You","Fancy That","PinkPantheress",2025-05-09,170466,62,false,sjengelbretson2005,2025-05-19T15:53:50Z,"bedroom pop","Warner Records",0.554,0.844,11,-4.515,0,0.0429,0.0312,0.00386,0.356,0.427,138.066,4
spotify:track:6POxiQbr5dFg2gU68yh4NK,"Romeo","Fancy That","PinkPantheress",2025-05-09,154213,65,false,sjengelbretson2005,2025-05-19T15:53:56Z,"bedroom pop","Warner Records",0.606,0.828,10,-4.905,0,0.0721,0.0755,0.0000103,0.109,0.869,157.01,4
spotify:track:5UBfLYnkImP1RKMMy4TGs8,"Stateside","Fancy That","PinkPantheress",2025-05-09,168040,73,false,sjengelbretson2005,2025-05-19T15:54:01Z,"bedroom pop","Warner Records",0.68,0.896,10,-5.343,0,0.0455,0.172,0.00741,0.134,0.624,123.419,4
