Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:5KyBEJ04Ixunyc2AJVGwbK,"BUSSIT","NO HANDS","Joey Valence & Brae",2024-06-07,155548,48,true,sjengelbretson2005,2024-07-12T19:22:05Z,"","JVB Records",0.642,0.881,1,-1.716,1,0.366,0.00263,0.0000011,0.374,0.507,90.078,4
spotify:track:3C1rUtw6tW9dfVPar8CMLf,"PACKAPUNCH (feat. Danny Brown)","NO HANDS","Joey Valence & Brae;Danny Brown",2024-06-07,180580,53,true,sjengelbretson2005,2024-07-12T19:22:10Z,"experimental hip hop,alternative hip hop","JVB Records",0.537,0.946,2,-1.007,1,0.425,0.0728,0,0.245,0.536,196.333,4
spotify:track:1QazdjM4mhiBAW2TegKdEb,"NO HANDS (feat. Z-Trip)","NO HANDS","Joey Valence & Brae;Z-Trip",2024-06-07,167174,53,false,sjengelbretson2005,2024-07-12T19:22:20Z,"","JVB Records",0.638,0.928,11,-0.873,0,0.258,0.0238,0,0.0939,0.524,98.115,4
spotify:track:3fUE4NqBEGEK1mkOjiFZY1,"LIKE A PUNK","NO HANDS","Joey Valence & Brae",2024-06-07,144495,52,false,sjengelbretson2005,2024-07-12T19:22:27Z,"","JVB Records",0.691,0.98,11,-2.088,1,0.142,0.0285,0,0.874,0.734,129.998,4
spotify:track:3yx9TGpZNoP4jViHQNHJk7,"WHERE U FROM","NO HANDS","Joey Valence & Brae",2024-06-07,166328,48,true,sjengelbretson2005,2024-07-12T19:22:42Z,"","JVB Records",0.855,0.845,6,-2.433,1,0.239,0.0443,0,0.14,0.545,102.973,4
spotify:track:442lxJfyUbsOWAYFBxNDdL,"OK","NO HANDS","Joey Valence & Brae",2024-06-07,143326,69,true,sjengelbretson2005,2024-07-12T19:22:52Z,"","JVB Records",0.865,0.702,11,-2.743,1,0.37,0.00991,0,0.111,0.872,155.103,4
spotify:track:6rPV5fYrTRPmq4oZ9oXVoW,"DOUGHBOY (feat. Terror Reid)","NO HANDS","Joey Valence & Brae;Terror Reid",2024-06-07,173768,58,true,sjengelbretson2005,2024-07-12T19:22:58Z,"horrorcore","JVB Records",0.851,0.89,10,-1.046,0,0.222,0.0904,0,0.1,0.536,100.021,4
spotify:track:1E1rpPrMnXVVfeIMFMB1qv,"WHAT U NEED","NO HANDS","Joey Valence & Brae",2024-06-07,138261,46,true,sjengelbretson2005,2024-07-12T19:23:07Z,"","JVB Records",0.873,0.888,10,-1.731,0,0.157,0.084,0,0.055,0.807,128.117,4
spotify:track:2ISuO1alMogVO0R1ePJrqu,"JOHN CENA","NO HANDS","Joey Valence & Brae",2024-06-07,163639,45,true,sjengelbretson2005,2024-07-12T19:23:22Z,"","JVB Records",0.74,0.906,0,-2.558,1,0.271,0.0673,0,0.345,0.696,95.987,4
spotify:track:77bpr2YsCeqJSh1I6Jlgtz,"OMNITRIX","NO HANDS","Joey Valence & Brae",2024-06-07,198374,46,true,sjengelbretson2005,2024-07-12T19:23:28Z,"","JVB Records",0.649,0.78,11,-3.18,1,0.181,0.106,0,0.915,0.667,88.874,4
