Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:3e0FzZjTXOUtiJGSClOBrI,"Fly Like An Eagle","Fly Like An Eagle","Steve Miller Band",1976-01-01,282693,67,false,sjengelbretson2005,2024-08-12T10:39:21Z,"classic rock","CAPITOL CATALOG MKT (C92)",0.561,0.754,9,-12.769,0,0.112,0.61,0.0194,0.328,0.642,100.08,4
spotify:track:52SCT6ImFklqEhH21lgErO,"Sweet City Woman","Against the Grain","Stampeders",1971-01-01,207426,58,false,sjengelbretson2005,2024-08-12T10:39:29Z,"","UNIDISC MUSIC INC.",0.696,0.736,7,-7.283,1,0.048,0.255,0,0.117,0.917,88.133,4
spotify:track:1eyq8cjUQ2daFthW2PC2GM,"Glory of Love","Solitude / Solitaire","Peter Cetera",1986,258333,76,false,sjengelbretson2005,2024-08-12T10:39:34Z,"soft rock","Rhino/Warner Records",0.52,0.61,5,-7.935,1,0.0282,0.0805,0.00000295,0.276,0.329,144.983,4
spotify:track:0Sc8AsDTBeZFWg8K9tMARE,"My Way Of Life","Cycles","Frank Sinatra",1968-11,187360,67,false,sjengelbretson2005,2024-08-12T10:39:39Z,"christmas,big band,adult standards,swing music,jazz,vocal jazz","FRANK SINATRA DIGITAL REPRISE",0.318,0.331,10,-14.221,0,0.0272,0.537,0.00000558,0.677,0.699,89.434,4
spotify:track:2E2ZVy2fxslpAUgbb4zu84,"Abracadabra","Abracadabra","Steve Miller Band",1982-06-15,308373,69,false,sjengelbretson2005,2024-08-12T10:39:44Z,"classic rock","Capitol Records",0.791,0.534,9,-13.261,0,0.0355,0.0749,0.00000199,0.156,0.963,127.488,4
spotify:track:1rw12PalmC8IDoygHT3fm1,"From the Beginning","Trilogy","Emerson, Lake & Palmer",1972-07-06,256333,65,false,sjengelbretson2005,2024-08-12T10:39:50Z,"progressive rock,art rock","BMG Rights Management (UK) Ltd.",0.641,0.224,4,-18.215,0,0.0437,0.271,0.00209,0.116,0.382,132.217,4
spotify:track:1vZTgn4JXWMahR8r99ug5H,"The Way We Were","The Way We Were","Barbra Streisand",1974-01,211174,60,false,sjengelbretson2005,2024-08-12T10:39:56Z,"adult standards","Columbia",0.264,0.32,9,-11.716,1,0.0325,0.885,0.00141,0.134,0.171,138.108,3
spotify:track:3385Kx5khQ1JpCVFJjKAPa,"リモコン-オリジナル ver.-","リモコンプ","Wonderful★opportunity!",2017-12-20,314181,46,false,sjengelbretson2005,2024-08-12T10:40:01Z,"vocaloid","KARENT",0.628,0.87,8,-4.469,0,0.0617,0.178,0,0.12,0.965,165.042,4
spotify:track:3z5fPVImx59TSttFEDZbFJ,"Meet Her at the Loveparade - Radio Edit","Meet Her at the Loveparade","Da Hool",2001-08-20,213440,62,false,sjengelbretson2005,2024-08-12T10:40:06Z,"","NITRON music",0.794,0.645,7,-7.926,1,0.0981,0.00079,0.903,0.0487,0.141,131.973,4
spotify:track:21qnJAMtzC6S5SESuqQLEK,"Pump Up The Jam","Pump Up The Jam","Technotronic",1989-11-28,320306,74,false,sjengelbretson2005,2024-08-12T10:40:11Z,"eurodance,hip house,dance","Universal Music S.A.",0.885,0.844,10,-9.225,0,0.0733,0.0147,0.00000449,0.0494,0.715,124.602,4
spotify:track:6HN3TGMJ5eyB3kFN0cwdnN,"Ma Itù","Ma Itù","Stella Mwangi",2019-09-27,179527,22,false,sjengelbretson2005,2024-08-12T10:40:20Z,"norwegian hip hop","BMG Rights Management (US) LLC",0.778,0.732,11,-6.681,1,0.192,0.0134,0.0000836,0.0679,0.775,127.114,4
spotify:track:29Znt9AbEH9FSsw86zPAYT,"Reptile","Starfish","The Church",1988-02-16,295973,51,false,sjengelbretson2005,2024-08-12T10:40:25Z,"jangle pop,new wave,post-punk,neo-psychedelic,dream pop","Arista",0.433,0.67,7,-13.126,0,0.0396,0.0206,0.0096,0.208,0.497,156.99,4
spotify:track:2hdNya0b6Cc2YJ8IyaQIWp,"Livin' Thing","A New World Record","Electric Light Orchestra",1976-09-01,211708,71,false,sjengelbretson2005,2024-08-12T10:41:55Z,"art rock,soft rock","Epic/Legacy",0.549,0.651,0,-7.097,1,0.0323,0.583,0,0.121,0.368,122.818,4
spotify:track:528wN82D9KEA7xY59Go0Ls,"Get as Much Love as You Can","Get as Much Love as You Can","The Jones Girls",1981,261866,15,false,sjengelbretson2005,2024-08-12T10:44:48Z,"philly soul,post-disco,quiet storm,classic soul","Legacy Recordings",0.327,0.471,10,-11.003,1,0.0508,0.867,0.0045,0.34,0.593,176.401,4
spotify:track:4gZUsulDxBJUHRcyFKYKYf,"Desire","HEAT","Tove Lo;SG Lewis",2024-06-14,334630,45,false,sjengelbretson2005,2024-08-12T10:47:56Z,"","Pretty Swede Records",0.64,0.95,6,-4.405,0,0.0369,0.00016,0.413,0.402,0.767,133.977,4
spotify:track:2zFdsAIk9r2Mi7Lmm1w3sM,"That's All - 2007 Remaster","Genesis (2007 Remaster)","Genesis",1983-10-03,264573,76,false,sjengelbretson2005,2024-08-12T10:48:15Z,"progressive rock,art rock","Rhino Atlantic",0.596,0.657,4,-8.784,0,0.0345,0.235,0.0139,0.102,0.774,175.263,4
spotify:track:3IvTwPCCjfZczCN2k4qPiH,"Dirty Work","Can't Buy A Thrill","Steely Dan",1972-11-01,190065,74,false,sjengelbretson2005,2024-08-12T10:49:53Z,"yacht rock,classic rock","Geffen",0.582,0.214,1,-17.83,1,0.0315,0.767,0.00000207,0.122,0.515,72.794,4
