Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:6KK7A1Cto5TMtz438BhOfh,"Amen","Amen","Mija",2024-05-03,325418,3,false,sjengelbretson2005,2024-06-17T20:33:51Z,"","CLUB MADHOUSE",0.612,0.993,11,-5.753,1,0.0959,0.0693,0.855,0.452,0.376,142.014,4
spotify:track:7unrQrmU8i2Roc1Dkj0ST2,"Sunday Service (feat. Megan Thee Stallion & Flo Milli)","Sunday Service (feat. Megan Thee Stallion & Flo Milli)","Latto;Megan Thee Stallion;Flo Milli",2024-06-07,207000,49,true,sjengelbretson2005,2024-06-17T20:34:12Z,"","Streamcut/RCA Records",0.852,0.835,1,-2.38,1,0.345,0.0465,0,0.546,0.66,152.904,4
spotify:track:6W21LNLz9Sw7sUSNWMSHRu,"Freak On a Leash","Follow The Leader","Korn",1998-08-18,255729,80,true,sjengelbretson2005,2024-06-17T20:34:24Z,"nu metal,metal,rap metal,alternative metal","Immortal/Epic",0.353,0.898,2,-5.877,1,0.052,0.0000223,0.105,0.39,0.525,103.299,4
spotify:track:28PZfywHz6pa2xlk58GyNf,"(I've Just Begun) Having My Fun - Non-Album Bonus Track","Greatest Hits: My Prerogative","Britney Spears",2007-12-18,202200,37,false,sjengelbretson2005,2024-06-17T20:34:30Z,"pop","Jive",0.842,0.607,0,-4.024,0,0.0369,0.00393,0.00000334,0.128,0.971,107.996,4
spotify:track:2zT5npcA5n2RhhnBiWg3zo,"Bright Lights Bigger City","The Lady Killer","CeeLo Green",2010-11-09,218280,48,false,sjengelbretson2005,2024-06-17T20:34:40Z,"","Radiculture/Elektra",0.632,0.749,4,-5.125,1,0.0294,0.000282,0.0000131,0.73,0.702,108.994,4
spotify:track:6KLOUaaIpQ3CGw82MJlAUv,"Based Hits","Based Hits","Mija;Morelia;bloody white",2024-05-31,269419,15,true,sjengelbretson2005,2024-06-17T20:43:28Z,"hard house,bounce","never_b_alone.mp3",0.758,0.934,7,-6.845,1,0.0915,0.000047,0.892,0.0831,0.863,154.984,4
spotify:track:2lMtzc2TmMKPUTfTAht5dS,"NO RULES","NO RULES","Mija;bloody white",2023-07-07,145454,20,true,sjengelbretson2005,2024-06-17T20:43:35Z,"","never_b_alone.mp3",0.928,0.75,9,-4.288,1,0.117,0.0591,0.149,0.078,0.435,132.056,4
spotify:track:6cEiFQjwkpUIMnBgEp9oQI,"BEQUIET (ext)","BEQUIET (ext)","Mija;bloody white",2023-06-23,119250,16,true,sjengelbretson2005,2024-06-17T20:52:48Z,"","never_b_alone.mp3",0.79,0.521,1,-8.615,1,0.308,0.00359,0.000658,0.111,0.0874,160.081,3
spotify:track:1OPkXWnIK8RYyWTp3NWvM9,"Ice Melt","Ice Melt","Crumb",2021-04-30,148946,59,false,sjengelbretson2005,2024-06-18T01:29:46Z,"neo-psychedelic,bedroom pop","Crumb Records",0.593,0.265,9,-10.168,1,0.0782,0.761,0.826,0.142,0.457,176.12,4
spotify:track:4sys6H7gj0kgsa2bUx0IeW,"A Bird's Last Look","Out With the Old in With the Taboo","Macabre Plaza",2022-04-21,69565,0,false,sjengelbretson2005,2024-06-18T01:37:52Z,"","Vada Vada",0.552,0.715,2,-9.291,1,0.0524,0.0286,0.702,0.0669,0.858,113.861,4
spotify:track:3U3ZX37PA3AUzR9t7aUzbq,"Gag","Gag","Maleigh Zan",2023-11-24,195995,41,true,sjengelbretson2005,2024-06-18T17:12:10Z,"","We Push Art Inc/gamma.",0.885,0.577,9,-10.088,0,0.0717,0.4,0.253,0.106,0.762,125.021,4
spotify:track:4lb8Lp96diNynBi5yri1dC,"WAR","WAR","Nostalgix;Rico Nasty",2023-09-29,157265,27,false,sjengelbretson2005,2024-06-18T17:14:28Z,"bass house,g-house,bassline","Monstercat",0.974,0.687,2,-6.113,1,0.196,0.0206,0.00076,0.146,0.529,128.041,4
