Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:6wAdJF85cna96BwQn2Pg8c,"Jennifer's Body","Live Through This","Hole",1994-01-01,220533,57,false,sjengelbretson2005,2022-02-16T12:51:22Z,"riot grrrl,grunge","DGC",0.401,0.863,11,-7.312,0,0.0447,0.00079,0.00000139,0.174,0.55,81.65,4
spotify:track:3JUpfFQsiYXDX2x0tGuTd0,"Wash","Wash","Liily",2019-09-13,210040,0,false,sjengelbretson2005,2022-02-16T15:36:08Z,"","Flush Records",0.176,0.962,11,-3.456,0,0.119,0.00104,0.00000101,0.156,0.199,160.223,4
spotify:track:2R4AlwtrrkMaRKojcTIzmL,"For the First Time","This Old Dog","Mac DeMarco",2017-05-05,182306,83,false,sjengelbretson2005,2022-03-01T13:38:19Z,"indie,lo-fi indie","Captured Tracks",0.551,0.529,5,-10.469,0,0.0517,0.296,0.0093,0.178,0.521,75.515,4
spotify:track:7CbwFpS099Hsx3UXl4AQXZ,"I Don't Want to Miss You (Like I Do)","Love Songs for No One","Austin Weber",2019-05-10,212506,0,false,sjengelbretson2005,2022-03-02T12:51:46Z,"","Weber Records",0.686,0.539,8,-7.093,1,0.0342,0.206,0,0.0982,0.464,129.944,4
spotify:track:4l0HxP8wm5iWHqo9myvFsm,"Deceptacon","Le Tigre","Le Tigre",1999-01-11,184686,3,true,sjengelbretson2005,2022-03-02T12:55:34Z,"riot grrrl,queercore,electroclash","Wiiija",0.6,0.87,9,-3.413,0,0.0704,0.0593,0.00635,0.104,0.659,160.502,4
spotify:track:1RicAcSoaMIq6dpyWrSE1m,"Lobster","Should Have & Could've Beens","Boy Called Cute",2018-10-16,248800,0,false,sjengelbretson2005,2022-03-03T00:01:46Z,"","Boy Called Cute",0.482,0.573,8,-4.041,0,0.038,0.275,0.00000305,0.0837,0.436,150.013,4
spotify:track:5OuJTtNve7FxUX82eEBupN,"Tommy's Party","Being So Normal","Peach Pit",2018-06-28,361760,58,true,sjengelbretson2005,2022-03-03T17:23:35Z,"","Columbia",0.565,0.438,7,-8.722,1,0.0311,0.122,0.0469,0.108,0.211,133.949,4
spotify:track:0kQjr0GMEuELsHpmIC6Wr4,"All I Need","You Are Going to Hate This","The Frights",2016-02-12,174000,38,false,sjengelbretson2005,2022-03-21T11:49:16Z,"surf rock,garage rock","Dangerbird Records",0.352,0.823,0,-8.035,1,0.0921,0.00465,0.143,0.139,0.446,204.936,4
spotify:track:79YbBaRusQ3FBktP6Jxn6b,"Friends Kiss Too","Friends Kiss Too","Danny and Alex",2019-02-06,195254,25,false,sjengelbretson2005,2022-03-21T11:49:22Z,"","Danny and Alex",0.642,0.765,4,-8.287,0,0.027,0.000106,0.000788,0.164,0.503,117.976,4
spotify:track:0PXX5s9SXJWYWaYTg29oZc,"Waste My Time","Not About You","The Crystal Casino Band",2021-08-11,193500,45,false,sjengelbretson2005,2022-03-21T11:49:27Z,"","Crystal Casino Band LLC",0.591,0.721,1,-6.487,1,0.0335,0.00123,0.000386,0.097,0.316,119.97,4
