Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:3unwRUV5qbjMmH3NJtaODy,"Shadow Dancing","Shadow Dancing","Andy Gibb",1978-04-04,276000,60,false,sjengelbretson2005,2024-01-14T16:13:13Z,"yacht rock","Andy Gibb",0.74,0.598,7,-9.658,0,0.0321,0.15,0,0.0664,0.952,101.933,4
spotify:track:0z3YYobsavHguLTgqg5GC1,"Picture in My Mind","Picture in my mind","PinkPantheress;Sam Gellaitry",2022-08-10,176930,65,false,sjengelbretson2005,2024-01-14T17:55:03Z,"bedroom pop","Warner Records",0.73,0.645,2,-6.506,0,0.348,0.587,0,0.0937,0.772,128.519,4
spotify:track:2VuzBUB5V9AlpniCUhaszP,"Fake ID (Coke & Rum Remix)","Fake ID (Coke & Rum Remix)","Riton;Kah-Lo;GEE LEE",2022-12-15,126720,69,true,sjengelbretson2005,2024-01-14T18:00:02Z,"house,rally house","MNRK Music",0.859,0.483,9,-13.12,0,0.0921,0.011,0.00481,0.316,0.544,124.931,4
spotify:track:1TsmHRIXvMTLP7Vu53XsUV,"Rise","Rise","Herb Alpert",1979-09-01,457400,56,false,sjengelbretson2005,2024-01-14T18:05:12Z,"","Herb Alpert Presents",0.814,0.453,10,-10.802,1,0.0412,0.134,0.834,0.0879,0.903,99.265,4
spotify:track:0SKdOKeOUMejazC8ozBuwY,"Burn It to the Ground","Burn It to the Ground","Shreea Kaul",2023-05-05,247430,0,false,sjengelbretson2005,2024-01-14T18:05:19Z,"indian indie","BST Projects",0.518,0.692,6,-8.306,0,0.104,0.0539,0.0639,0.113,0.473,120.027,4
spotify:track:4xx8LCv4tUv7PNk6g7VQmY,"911 - Charli XCX & A. G. Cook Remix","Dawn Of Chromatica","Lady Gaga;Charli xcx;A. G. Cook",2021-09-03,253642,46,false,sjengelbretson2005,2024-01-14T18:28:51Z,"art pop,pop,hyperpop","Interscope",0.6,0.812,8,-4.799,0,0.0515,0.146,0.00000556,0.363,0.355,122.908,4
spotify:track:163Vk0uopowubC3gLTdPGK,"JOEY LABEIJA_BETTER_107 BPM","TAKE ME A_PART, THE REMIXES","Kelela;Joey LaBeija",2018-10-05,283206,0,false,sjengelbretson2005,2024-01-14T18:29:25Z,"alternative r&b,ballroom vogue","Warp Records",0.756,0.634,10,-7.39,0,0.0455,0.212,0.148,0.102,0.629,107.025,4
spotify:track:6JtT4a0Z406dz7A2f2vGBe,"Microdosing","Microdosing","UNIIQU3",2021-08-25,238167,37,true,sjengelbretson2005,2024-01-14T18:36:40Z,"baltimore club,jersey club,ballroom vogue,uk funky","Local Action",0.715,0.764,6,-8.232,0,0.0346,0.0485,0.165,0.175,0.634,130.972,4
spotify:track:2WyedZ7owuPdgT4tcHhdo5,"The Recipe","Renaissance","Aluna;KAYTRANADA;Rema",2020-08-28,202012,47,false,sjengelbretson2005,2024-01-14T18:37:44Z,"afrobeats,afrobeat,afropop,afropiano","Mad Decent",0.798,0.873,10,-3.561,0,0.0818,0.0641,0.000138,0.0762,0.522,108.014,4
spotify:track:3RleMgz4iO0BNezGdSxDnY,"Diosa","ORQUÍDEAS","Kali Uchis",2024-01-12,156037,60,false,sjengelbretson2005,2024-01-15T05:42:40Z,"","Geffen Records",0.797,0.853,5,-5.518,0,0.0668,0.0675,0.000101,0.078,0.698,107.994,4
