Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:08g7wxW8iELmpxO0ppcwnI,"I Must Apologise","I must apologise","PinkPantheress",2021-10-06,108373,57,false,sjengelbretson2005,2024-03-10T22:40:13Z,"bedroom pop","Parlophone UK",0.616,0.856,9,-6.098,1,0.0457,0.516,0.0652,0.245,0.75,157.109,4
spotify:track:0FTpFi1BlqoBVELlh7jK50,"Le Départ","Lotus Glow","Adi Oasis",2023-03-03,59836,54,false,sjengelbretson2005,2024-03-10T22:40:20Z,"indie soul,retro soul,neo soul","Unity Records",0.678,0.339,10,-11.187,0,0.0934,0.823,0.921,0.167,0.478,74.009,3
spotify:track:3xeDr86GnwkxhHQIit7NL9,"Waste My Time","Waste My Time","Essosa",2023-06-07,180731,63,false,sjengelbretson2005,2024-03-10T22:40:26Z,"","Atlantic Records UK",0.784,0.531,5,-5.874,0,0.0579,0.0745,0.0000203,0.093,0.436,120.053,4
spotify:track:2V4Bc2I962j7acQj1N0PiQ,"Celebrity Skin","Celebrity Skin","Hole",1998-01-01,162666,69,false,sjengelbretson2005,2024-03-10T22:40:32Z,"riot grrrl,grunge","DGC",0.438,0.905,9,-6.161,1,0.0419,0.00000944,0.000054,0.363,0.723,134.163,4
spotify:track:3bluNnCa66Tfhix35wSehs,"Invisible Man","Last Splash","The Breeders",1993-08-30,168240,41,false,sjengelbretson2005,2024-03-10T22:40:38Z,"riot grrrl,alternative rock","4AD",0.429,0.718,6,-11.46,1,0.0293,0.1,0.463,0.0657,0.765,104.781,3
spotify:track:75DcS0cmvDFFWni1ah7UGE,"Do Dat Baby","Do Dat Baby","Cakes da Killa;Dawn Richard",2024-02-23,187956,13,true,sjengelbretson2005,2024-03-10T22:40:44Z,"ballroom vogue,hip house,alternative r&b","Young Art Records",0.732,0.725,1,-9.563,1,0.33,0.239,0.000203,0.107,0.719,114.953,4
spotify:track:2fGoNwWte7OojQlB8x31ku,"Promises (feat. Rochelle Jordan) - VIP","Promises (feat. Rochelle Jordan) [VIP]","Logic1000;Rochelle Jordan",2024-03-01,247694,18,false,sjengelbretson2005,2024-03-10T22:40:55Z,"lo-fi house,alternative r&b","Therapy",0.83,0.649,7,-5.98,0,0.0744,0.000932,0.698,0.0586,0.474,125.994,4
spotify:track:5nv4Y2ubv3VynSc7L6cq6S,"God in Me (feat. Kierra Sheard)","The Sound","Mary Mary;Kierra Sheard",2008-10-21,190360,43,false,sjengelbretson2005,2024-03-10T22:41:00Z,"gospel,christian r&b,worship","Columbia",0.67,0.72,5,-4.215,0,0.0678,0.0365,0,0.131,0.441,176.107,4
spotify:track:6QewNVIDKdSl8Y3ycuHIei,"Even Flow","Ten","Pearl Jam",1991-08-27,292579,80,true,sjengelbretson2005,2024-03-10T22:41:06Z,"grunge,rock,post-grunge","Epic/Legacy",0.394,0.944,10,-6.506,0,0.0761,0.00178,0.00000454,0.298,0.265,105.338,4
spotify:track:3RmKpob8xzv1pzHEQrMJah,"Let Me Blow Ya Mind","Scorpion","Eve;Gwen Stefani",2001-03-06,230133,76,true,sjengelbretson2005,2024-03-10T22:41:11Z,"","Ruff Ryders RECORDS",0.908,0.557,8,-4.243,0,0.107,0.242,0,0.0709,0.897,90.032,4
