Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:3YJJjQPAbDT7mGpX3WtQ9A,"Good Days","Good Days","SZA",2020-12-25,279203,73,true,sjengelbretson2005,2022-09-10T05:59:10Z,"r&b","Top Dawg Entertainment/RCA Records",0.436,0.655,1,-8.37,0,0.0583,0.499,0.0000081,0.688,0.412,121.002,4
spotify:track:1dGr1c8CrMLDpV6mPbImSI,"Lover","Lover","Taylor Swift",2019-08-23,221306,84,false,sjengelbretson2005,2022-09-10T06:05:27Z,"","Taylor Swift",0.359,0.543,7,-7.582,1,0.0919,0.492,0.0000158,0.118,0.453,68.534,4
spotify:track:5vyxXfD5gLlyPxGZMEjtmd,"Crazier","Hannah Montana The Movie","Taylor Swift",2009-01-01,191946,64,false,sjengelbretson2005,2022-09-10T06:17:05Z,"","Walt Disney Records",0.452,0.544,4,-5.423,1,0.0277,0.0631,0.00000533,0.104,0.158,133.042,3
spotify:track:6xGruZOHLs39ZbVccQTuPZ,"Glimpse of Us","Glimpse of Us","Joji",2022-06-10,233456,8,false,sjengelbretson2005,2022-09-10T06:19:16Z,"","88rising Music/Warner Records",0.44,0.317,8,-9.258,1,0.0531,0.891,0.00000478,0.141,0.268,169.914,3
spotify:track:2DuPBbS5mIldXnh7Wum8Cy,"My Little Love","30","Adele",2021-11-19,389107,64,false,sjengelbretson2005,2022-09-10T06:27:01Z,"soft pop","Columbia",0.339,0.492,1,-10.661,1,0.0559,0.829,0.00377,0.147,0.102,151.865,4
spotify:track:4LpUpiYoZ2M3Z1kmhn4EQo,"Still Beating","This Old Dog","Mac DeMarco",2017-05-05,181586,72,false,sjengelbretson2005,2022-09-11T04:33:30Z,"indie,lo-fi indie","Captured Tracks",0.709,0.496,1,-10.528,0,0.0417,0.581,0.191,0.151,0.469,78.477,4
spotify:track:5kI4eCXXzyuIUXjQra0Cxi,"betty","folklore","Taylor Swift",2020-07-24,294521,67,true,sjengelbretson2005,2022-09-11T04:42:56Z,"","Taylor Swift",0.593,0.377,0,-8.761,1,0.0253,0.6,0,0.0976,0.502,95.939,4
spotify:track:3DrjZArsPsoqbLzUZZV1Id,"Back To December","Speak Now","Taylor Swift",2010-10-25,293026,63,false,sjengelbretson2005,2022-09-11T04:47:56Z,"","Taylor Swift",0.529,0.67,2,-4.663,1,0.0303,0.117,0,0.334,0.286,141.893,4
spotify:track:5hQSXkFgbxjZo9uCwd11so,"False God","Lover","Taylor Swift",2019-08-23,200306,76,false,sjengelbretson2005,2022-09-11T04:56:00Z,"","Taylor Swift",0.739,0.32,11,-10.862,0,0.239,0.736,0.000147,0.111,0.351,79.97,4
spotify:track:0lx2cLdOt3piJbcaXIV74f,"willow","evermore","Taylor Swift",2020-12-11,214706,73,false,sjengelbretson2005,2022-09-11T04:59:13Z,"","Taylor Swift",0.392,0.574,7,-9.195,1,0.17,0.833,0.00179,0.145,0.529,81.112,4
