Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:1D8sCqR7SwxUTwUDqMyUAp,"flutter","flutter","julie",2020-04-10,267491,0,false,sjengelbretson2005,2022-04-13T23:23:11Z,"shoegaze","julie under exclusive license to Amuseio AB",0.173,0.694,9,-6.549,1,0.0466,0.00000631,0.888,0.442,0.351,116.088,4
spotify:track:0VKpBYHBU1dg1xeldJiswJ,"I'm Just a Buzzkill","I'm Just a Buzzkill","Mickey Darling",2019-03-08,216000,26,true,sjengelbretson2005,2022-04-18T11:52:19Z,"","sexiest boyband records",0.535,0.731,0,-11.281,1,0.0324,0.618,0.000025,0.0735,0.609,139.946,4
spotify:track:0GQcoAGKkvTL4MYuPct6HY,"Toy Plane (as requested)","Toy Plane (as requested)","Corduroy Slim",2019-09-20,173538,22,true,sjengelbretson2005,2022-04-18T12:00:58Z,"","Who Boy",0.71,0.613,4,-7.333,1,0.0555,0.288,0.661,0.0745,0.52,130.01,4
spotify:track:5pt2qQFuBkuTju7bqNefYO,"Zoinks!","Zoinks!","Strawberry Milk Cult",2020-03-12,118904,0,false,sjengelbretson2005,2022-04-18T13:06:13Z,"lo-fi indie","Spinnup",0.518,0.665,7,-8.302,0,0.0706,0.175,0.405,0.182,0.148,182.891,4
spotify:track:0jyOHNhaRUBeFG0U7wNLMp,"Megan Monday Freestyle","Something for Thee Hotties","Megan Thee Stallion",2021-10-29,113684,50,true,sjengelbretson2005,2022-04-23T14:36:41Z,"","300 Entertainment",0.884,0.615,11,-5.352,1,0.194,0.00527,0,0.271,0.411,152.052,4
spotify:track:1jRUUth3iAmmlSFA174YxZ,"Just a Boy","Just a Boy","The Backseat Lovers",2019-09-25,250942,59,false,sjengelbretson2005,2022-04-26T19:40:58Z,"","The Backseat Lovers",0.59,0.532,4,-7.094,1,0.0282,0.00236,0.0000316,0.136,0.304,92.901,4
spotify:track:30OErSncOUBysoUuVb4eou,"Yung Bubblegum","Rattler","Petite League",2019-07-26,253161,0,false,sjengelbretson2005,2022-04-27T11:29:59Z,"surf rock","Zap World Records",0.469,0.69,7,-9.356,1,0.0388,0.356,0.235,0.605,0.534,153.528,4
spotify:track:671gFjeiyqUEIgXfLKj956,"Play The Greatest Hits","Blue Weekend","Wolf Alice",2021-06-04,147664,44,true,sjengelbretson2005,2022-04-29T12:50:06Z,"indie","Dirty Hit",0.31,0.865,0,-3.22,1,0.0626,0.0000112,0.763,0.0904,0.533,177.173,4
spotify:track:0vu3XfUitueA4S7l93kNU3,"Oxygen","Oxygen","Beach Bunny",2021-10-27,186146,14,false,sjengelbretson2005,2022-04-29T12:50:37Z,"","Mom+Pop",0.42,0.943,6,-5.436,1,0.0808,0.00105,0,0.276,0.484,163.946,4
spotify:track:3qSIZ6BhlD8s1A8Hnnr3b8,"ALIEN LOVE CALL","ALIEN LOVE CALL","Turnstile;Blood Orange",2021-07-14,176002,30,false,sjengelbretson2005,2022-04-29T12:50:59Z,"hardcore punk,hardcore,art pop","Roadrunner Records",0.548,0.401,1,-9.376,0,0.0307,0.00282,0.0078,0.184,0.0732,126.041,4
