Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:0nKB5mUdJ3YsTi4QudPwJv,"Discipline","Full Clip: A Decade Of Gang Starr","Gang Starr;Total",1999-07-13,257066,53,true,sjengelbretson2005,2023-10-06T21:22:42Z,"east coast hip hop,old school hip hop,hip hop,boom bap,r&b,new jack swing","Virgin Records",0.729,0.749,6,-5.543,1,0.266,0.114,0,0.18,0.853,92.972,4
spotify:track:4AE7Lj39VnSZNOmGH2iZaq,"Do For Love","R U Still Down? [Remember Me]","2Pac",1997-01-01,281600,79,true,sjengelbretson2005,2023-10-06T21:22:54Z,"old school hip hop,gangster rap,west coast hip hop,g-funk,hip hop","Interscope",0.874,0.63,1,-3.585,1,0.298,0.0578,0.00479,0.0582,0.717,95,4
spotify:track:2DnXXNkr3YQICQqdg9NH9F,"One More Chance / Stay with Me - Remix; 2007 Remaster","Music Inspired By Biggie: I Got A Story To Tell","The Notorious B.I.G.",2021-03-01,268706,66,true,sjengelbretson2005,2023-10-17T17:13:40Z,"old school hip hop,gangster rap,east coast hip hop,hip hop","Rhino Atlantic",0.755,0.681,0,-6.037,1,0.217,0.149,0,0.127,0.704,90.969,4
spotify:track:0coGyBNQcxxqkOOT2UhT4v,"Can't You See","BAD BOY CELEBRATES DIDDY: The Executive","Total;The Notorious B.I.G.",2022-06-24,281880,56,false,sjengelbretson2005,2023-10-17T17:14:16Z,"r&b,new jack swing,old school hip hop,gangster rap,east coast hip hop,hip hop","Warner Music Group - X5 Music Group",0.744,0.574,8,-9.445,0,0.0655,0.165,0.0000124,0.295,0.805,86.278,4
spotify:track:1wI3UvluGGKUeFeVFsP9do,"Best Friend - Remix","Best Friend (Remix)","50 Cent;Olivia",2006-01-01,254493,63,false,sjengelbretson2005,2023-10-17T17:14:51Z,"old school hip hop,east coast hip hop","G-Unit Records",0.545,0.64,10,-3.529,0,0.308,0.368,0,0.111,0.574,181.733,4
spotify:track:5cZqsjVs6MevCnAkasbEOX,"Break Stuff","Significant Other","Limp Bizkit",1999,166706,85,true,sjengelbretson2005,2023-10-06T21:23:02Z,"nu metal,rap metal,alternative metal,rap rock","Interscope",0.432,0.884,8,-6.657,1,0.128,0.0128,0.000457,0.166,0.619,108.835,4
spotify:track:3zQpWQCDm9QMDaAhe4ggoO,"T.L.C. (TURNSTILE LOVE CONNECTION)","GLOW ON","Turnstile",2021-08-27,102804,54,false,sjengelbretson2005,2023-10-06T21:23:10Z,"hardcore punk,hardcore","Roadrunner Records",0.415,0.957,9,-6.087,1,0.107,0.0108,0.0147,0.0945,0.322,129.892,4
spotify:track:4x4pfsTiCY8XlZg7LbXsX4,"I Wish You Love","Take A Look","Natalie Cole",1993-06-09,249066,40,false,sjengelbretson2005,2023-10-06T21:23:17Z,"quiet storm","Craft Recordings",0.311,0.106,1,-16.709,1,0.0286,0.923,0.00101,0.0942,0.204,96.567,4
spotify:track:35iLpqqQg4KrfYAzbvN1vH,"New Noise","The Shape Of Punk To Come (Deluxe Edition)","Refused",1998,310200,57,false,sjengelbretson2005,2023-10-06T21:23:28Z,"hardcore punk,post-hardcore,punk,hardcore","Burning Heart Records/Epitaph",0.686,0.667,9,-10.263,1,0.0587,0.00752,0.00664,0.405,0.332,105.917,4
spotify:track:0u16RbrSY7DWF3WAr0aaZ3,"I Like the Way (The Kissing Game)","Hi-Five","Hi-Five",1990-04-01,348773,53,false,sjengelbretson2005,2023-10-06T22:56:04Z,"new jack swing,quiet storm","Jive/Legacy",0.723,0.498,1,-10.53,1,0.0319,0.102,0.0278,0.0305,0.712,104.085,4
